League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_raw
La Liga,2018/2019,24,Celta Vigo,Levante UD,1:4,0:2,49',NO
La Liga,2018/2019,24,Celta Vigo,Levante UD,1:4,0:1,40',NO
La Liga,2018/2019,24,Rayo Vallecano,Atletico Madrid,0:1,0:1,74',NO
La Liga,2018/2019,24,Real Sociedad San Sebastian,CD Leganes,3:0,3:0,75',NO
La Liga,2018/2019,24,Real Sociedad San Sebastian,CD Leganes,3:0,2:0,59',NO
La Liga,2018/2019,24,Real Sociedad San Sebastian,CD Leganes,3:0,1:0,50',NO
La Liga,2018/2019,24,FC Barcelona,Real Valladolid,1:0,1:0,43',NO
La Liga,2018/2019,24,Real Madrid,FC Girona,1:2,1:2,90',NO
La Liga,2018/2019,24,Real Madrid,FC Girona,1:2,1:1,75',NO
La Liga,2018/2019,24,Real Madrid,FC Girona,1:2,1:0,65',NO
La Liga,2018/2019,24,FC Villarreal,FC Sevilla,3:0,3:0,86',NO
La Liga,2018/2019,24,FC Villarreal,FC Sevilla,3:0,2:0,46,YES
La Liga,2018/2019,24,FC Villarreal,FC Sevilla,3:0,1:0,20',NO
La Liga,2018/2019,24,Real Betis,Deportivo Alavés,1:1,1:1,28',NO
La Liga,2018/2019,24,Real Betis,Deportivo Alavés,1:1,1:0,15',NO
La Liga,2018/2019,25,Espanyol Barcelona,SD Huesca,1:1,1:1,47',NO
La Liga,2018/2019,25,Espanyol Barcelona,SD Huesca,1:1,1:0,20',NO
La Liga,2018/2019,25,FC Getafe,Rayo Vallecano,2:1,2:1,68',NO
La Liga,2018/2019,25,FC Getafe,Rayo Vallecano,2:1,1:1,58',NO
La Liga,2018/2019,25,FC Getafe,Rayo Vallecano,2:1,1:0,28',NO
La Liga,2018/2019,25,FC Sevilla,FC Barcelona,2:4,2:4,93,YES
La Liga,2018/2019,25,FC Sevilla,FC Barcelona,2:4,2:3,85',NO
La Liga,2018/2019,25,FC Sevilla,FC Barcelona,2:4,2:2,67',NO
La Liga,2018/2019,25,FC Sevilla,FC Barcelona,2:4,2:1,42',NO
La Liga,2018/2019,25,FC Sevilla,FC Barcelona,2:4,1:1,26',NO
La Liga,2018/2019,25,FC Sevilla,FC Barcelona,2:4,1:0,22',NO
La Liga,2018/2019,25,Athletic Bilbao,SD Eibar,1:0,1:0,1',NO
La Liga,2018/2019,25,CD Leganes,FC Valencia,1:1,1:1,89',NO
La Liga,2018/2019,25,CD Leganes,FC Valencia,1:1,0:1,22',NO
La Liga,2018/2019,25,Atletico Madrid,FC Villarreal,2:0,2:0,88',NO
La Liga,2018/2019,25,Atletico Madrid,FC Villarreal,2:0,1:0,31',NO
La Liga,2018/2019,25,Real Valladolid,Real Betis,0:2,0:2,87',NO
La Liga,2018/2019,25,Real Valladolid,Real Betis,0:2,0:1,49,YES
La Liga,2018/2019,25,Levante UD,Real Madrid,1:2,1:2,89',NO
La Liga,2018/2019,25,Levante UD,Real Madrid,1:2,1:1,86',NO
La Liga,2018/2019,25,Levante UD,Real Madrid,1:2,0:1,78',NO
La Liga,2018/2019,26,Rayo Vallecano,FC Girona,0:2,0:2,85',NO
La Liga,2018/2019,26,Rayo Vallecano,FC Girona,0:2,0:1,60',NO
La Liga,2018/2019,26,CD Leganes,Levante UD,1:0,1:0,13',NO
La Liga,2018/2019,26,Espanyol Barcelona,Real Valladolid,3:1,3:1,65',NO
La Liga,2018/2019,26,Espanyol Barcelona,Real Valladolid,3:1,2:1,55',NO
La Liga,2018/2019,26,Espanyol Barcelona,Real Valladolid,3:1,1:1,17',NO
La Liga,2018/2019,26,Espanyol Barcelona,Real Valladolid,3:1,1:0,1',NO
La Liga,2018/2019,26,FC Villarreal,Deportivo Alavés,1:2,1:2,77',NO
La Liga,2018/2019,26,FC Villarreal,Deportivo Alavés,1:2,1:1,61',NO
La Liga,2018/2019,26,FC Villarreal,Deportivo Alavés,1:2,0:1,54',NO
La Liga,2018/2019,26,SD Huesca,FC Sevilla,2:1,2:1,98,YES
La Liga,2018/2019,26,SD Huesca,FC Sevilla,2:1,1:1,84',NO
La Liga,2018/2019,26,SD Huesca,FC Sevilla,2:1,1:0,7',NO
La Liga,2018/2019,26,Real Madrid,FC Barcelona,0:1,0:1,26',NO
La Liga,2018/2019,26,SD Eibar,Celta Vigo,1:0,1:0,87',NO
La Liga,2018/2019,26,Real Betis,FC Getafe,1:2,1:2,75',NO
La Liga,2018/2019,26,Real Betis,FC Getafe,1:2,0:2,44',NO
La Liga,2018/2019,26,Real Betis,FC Getafe,1:2,0:1,20',NO
La Liga,2018/2019,26,Real Sociedad San Sebastian,Atletico Madrid,0:2,0:2,62',NO
La Liga,2018/2019,26,Real Sociedad San Sebastian,Atletico Madrid,0:2,0:1,33',NO
La Liga,2018/2019,26,FC Valencia,Athletic Bilbao,2:0,2:0,89',NO
La Liga,2018/2019,26,FC Valencia,Athletic Bilbao,2:0,1:0,49',NO
La Liga,2018/2019,27,Athletic Bilbao,Espanyol Barcelona,0:1,1:1,80',NO
La Liga,2018/2019,27,Athletic Bilbao,Espanyol Barcelona,0:1,0:1,9',NO
La Liga,2018/2019,27,Deportivo Alavés,SD Eibar,1:1,1:1,71',NO
La Liga,2018/2019,27,Deportivo Alavés,SD Eibar,1:1,1:0,58',NO
La Liga,2018/2019,27,Atletico Madrid,CD Leganes,1:0,1:0,50',NO
La Liga,2018/2019,27,FC Barcelona,Rayo Vallecano,3:1,3:1,82',NO
La Liga,2018/2019,27,FC Barcelona,Rayo Vallecano,3:1,2:1,51',NO
La Liga,2018/2019,27,FC Barcelona,Rayo Vallecano,3:1,1:1,38',NO
La Liga,2018/2019,27,FC Barcelona,Rayo Vallecano,3:1,0:1,24',NO
La Liga,2018/2019,27,FC Getafe,SD Huesca,2:1,2:1,77',NO
La Liga,2018/2019,27,FC Getafe,SD Huesca,2:1,1:1,50',NO
La Liga,2018/2019,27,FC Getafe,SD Huesca,2:1,0:1,35',NO
La Liga,2018/2019,27,Celta Vigo,Real Betis,0:1,0:1,80',NO
La Liga,2018/2019,27,FC Girona,FC Valencia,2:3,2:3,91,YES
La Liga,2018/2019,27,FC Girona,FC Valencia,2:3,2:2,83',NO
La Liga,2018/2019,27,FC Girona,FC Valencia,2:3,1:2,72',NO
La Liga,2018/2019,27,FC Girona,FC Valencia,2:3,1:1,53',NO
La Liga,2018/2019,27,FC Girona,FC Valencia,2:3,0:1,22',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,5:2,77',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,5:1,69',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,4:1,61',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,3:1,58',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,2:1,48',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,1:1,28',NO
La Liga,2018/2019,27,FC Sevilla,Real Sociedad San Sebastian,5:2,1:0,25',NO
La Liga,2018/2019,28,Real Sociedad San Sebastian,Levante UD,1:1,1:1,79',NO
La Liga,2018/2019,28,Real Sociedad San Sebastian,Levante UD,1:1,1:0,26',NO
La Liga,2018/2019,28,CD Leganes,FC Girona,0:2,0:2,22',NO
La Liga,2018/2019,28,CD Leganes,FC Girona,0:2,0:1,13',NO
La Liga,2018/2019,28,SD Eibar,Real Valladolid,1:2,1:2,94,YES
La Liga,2018/2019,28,SD Eibar,Real Valladolid,1:2,1:1,91,YES
La Liga,2018/2019,28,SD Eibar,Real Valladolid,1:2,1:0,54',NO
La Liga,2018/2019,28,Espanyol Barcelona,FC Sevilla,0:1,0:1,53',NO
La Liga,2018/2019,28,FC Villarreal,Rayo Vallecano,3:1,3:1,88',NO
La Liga,2018/2019,28,FC Villarreal,Rayo Vallecano,3:1,2:1,52',NO
La Liga,2018/2019,28,FC Villarreal,Rayo Vallecano,3:1,1:1,50',NO
La Liga,2018/2019,28,FC Villarreal,Rayo Vallecano,3:1,0:1,20',NO
La Liga,2018/2019,29,FC Girona,Athletic Bilbao,1:2,1:2,59',NO
La Liga,2018/2019,29,FC Girona,Athletic Bilbao,1:2,1:1,53',NO
La Liga,2018/2019,29,FC Girona,Athletic Bilbao,1:2,1:0,37',NO
La Liga,2018/2019,29,FC Getafe,CD Leganes,0:2,0:2,83',NO
La Liga,2018/2019,29,FC Getafe,CD Leganes,0:2,0:1,49',NO
La Liga,2018/2019,29,FC Barcelona,Espanyol Barcelona,2:0,2:0,89',NO
La Liga,2018/2019,29,FC Barcelona,Espanyol Barcelona,2:0,1:0,71',NO
La Liga,2018/2019,29,Celta Vigo,FC Villarreal,3:2,3:2,86',NO
La Liga,2018/2019,29,Celta Vigo,FC Villarreal,3:2,2:2,71',NO
La Liga,2018/2019,29,Celta Vigo,FC Villarreal,3:2,1:2,50',NO
La Liga,2018/2019,29,Celta Vigo,FC Villarreal,3:2,0:2,15',NO
La Liga,2018/2019,29,Celta Vigo,FC Villarreal,3:2,0:1,11',NO
La Liga,2018/2019,29,Deportivo Alavés,Atletico Madrid,0:4,0:4,84',NO
La Liga,2018/2019,29,Deportivo Alavés,Atletico Madrid,0:4,0:3,59',NO
La Liga,2018/2019,29,Deportivo Alavés,Atletico Madrid,0:4,0:2,11',NO
La Liga,2018/2019,29,Deportivo Alavés,Atletico Madrid,0:4,0:1,5',NO
La Liga,2018/2019,29,Levante UD,SD Eibar,2:2,2:2,78',NO
La Liga,2018/2019,29,Levante UD,SD Eibar,2:2,2:1,26',NO
La Liga,2018/2019,29,Levante UD,SD Eibar,2:2,1:1,19',NO
La Liga,2018/2019,29,Levante UD,SD Eibar,2:2,1:0,5',NO
La Liga,2018/2019,29,Rayo Vallecano,Real Betis,1:1,1:1,95,YES
La Liga,2018/2019,29,Rayo Vallecano,Real Betis,1:1,1:0,81',NO
La Liga,2018/2019,29,FC Sevilla,FC Valencia,0:1,0:1,47,YES
La Liga,2018/2019,29,Real Valladolid,Real Sociedad San Sebastian,1:0,1:1,79',NO
La Liga,2018/2019,29,Real Valladolid,Real Sociedad San Sebastian,1:0,1:0,9',NO
La Liga,2018/2019,29,Real Madrid,SD Huesca,3:2,3:2,89',NO
La Liga,2018/2019,29,Real Madrid,SD Huesca,3:2,2:2,74',NO
La Liga,2018/2019,29,Real Madrid,SD Huesca,3:2,2:1,62',NO
La Liga,2018/2019,29,Real Madrid,SD Huesca,3:2,1:1,25',NO
La Liga,2018/2019,29,Real Madrid,SD Huesca,3:2,0:1,3',NO
La Liga,2018/2019,3,FC Villarreal,FC Girona,0:1,0:1,54',NO
La Liga,2018/2019,3,SD Eibar,Real Sociedad San Sebastian,2:1,2:1,91,YES
La Liga,2018/2019,3,SD Eibar,Real Sociedad San Sebastian,2:1,1:1,26',NO
La Liga,2018/2019,3,SD Eibar,Real Sociedad San Sebastian,2:1,0:1,15',NO
La Liga,2018/2019,3,Rayo Vallecano,Athletic Bilbao,1:1,1:1,66',NO
La Liga,2018/2019,3,Rayo Vallecano,Athletic Bilbao,1:1,1:0,23',NO
La Liga,2018/2019,3,Celta Vigo,Atletico Madrid,3:0,3:0,71',NO
La Liga,2018/2019,3,Celta Vigo,Atletico Madrid,3:0,2:0,70',NO
La Liga,2018/2019,3,Celta Vigo,Atletico Madrid,3:0,1:0,70',NO
La Liga,2018/2019,3,Real Madrid,CD Leganes,4:1,4:1,66',NO
La Liga,2018/2019,3,Real Madrid,CD Leganes,4:1,3:1,61',NO
La Liga,2018/2019,3,Real Madrid,CD Leganes,4:1,2:1,48',NO
La Liga,2018/2019,3,Real Madrid,CD Leganes,4:1,1:1,24',NO
La Liga,2018/2019,3,Real Madrid,CD Leganes,4:1,1:0,17',NO
La Liga,2018/2019,3,Levante UD,FC Valencia,2:2,2:2,76',NO
La Liga,2018/2019,3,Levante UD,FC Valencia,2:2,2:1,52',NO
La Liga,2018/2019,3,Levante UD,FC Valencia,2:2,1:1,33',NO
La Liga,2018/2019,3,Levante UD,FC Valencia,2:2,1:0,16',NO
La Liga,2018/2019,3,Deportivo Alavés,Espanyol Barcelona,2:1,2:1,59',NO
La Liga,2018/2019,3,Deportivo Alavés,Espanyol Barcelona,2:1,1:1,57',NO
La Liga,2018/2019,3,Deportivo Alavés,Espanyol Barcelona,2:1,0:1,42',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,8:2,93,YES
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,7:2,81',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,6:2,61',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,5:2,52',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,4:2,48',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,3:2,42',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,3:1,39',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,2:1,24',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,1:1,16',NO
La Liga,2018/2019,3,FC Barcelona,SD Huesca,8:2,0:1,3',NO
La Liga,2018/2019,3,Real Betis,FC Sevilla,1:0,1:0,80',NO
La Liga,2018/2019,30,Atletico Madrid,FC Girona,2:0,2:0,94,YES
La Liga,2018/2019,30,Atletico Madrid,FC Girona,2:0,1:0,76',NO
La Liga,2018/2019,30,Espanyol Barcelona,FC Getafe,1:1,1:1,72',NO
La Liga,2018/2019,30,Espanyol Barcelona,FC Getafe,1:1,1:0,56',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,4:4,93,YES
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,4:3,90',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,4:2,86',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,3:2,80',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,2:2,62',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,1:2,50',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,0:2,23',NO
La Liga,2018/2019,30,FC Villarreal,FC Barcelona,4:4,0:1,16',NO
La Liga,2018/2019,30,FC Sevilla,Deportivo Alavés,2:0,2:0,80',NO
La Liga,2018/2019,30,FC Sevilla,Deportivo Alavés,2:0,1:0,41',NO
La Liga,2018/2019,30,CD Leganes,Real Valladolid,1:0,1:0,96,YES
La Liga,2018/2019,30,Real Sociedad San Sebastian,Real Betis,2:1,2:1,83',NO
La Liga,2018/2019,30,Real Sociedad San Sebastian,Real Betis,2:1,1:1,56',NO
La Liga,2018/2019,30,Real Sociedad San Sebastian,Real Betis,2:1,1:0,17',NO
La Liga,2018/2019,30,Athletic Bilbao,Levante UD,3:2,3:2,96,YES
La Liga,2018/2019,30,Athletic Bilbao,Levante UD,3:2,2:2,94,YES
La Liga,2018/2019,30,Athletic Bilbao,Levante UD,3:2,2:1,90,YES
La Liga,2018/2019,30,Athletic Bilbao,Levante UD,3:2,2:0,51',NO
La Liga,2018/2019,30,Athletic Bilbao,Levante UD,3:2,1:0,27',NO
La Liga,2018/2019,30,SD Eibar,Rayo Vallecano,2:1,2:1,73',NO
La Liga,2018/2019,30,SD Eibar,Rayo Vallecano,2:1,1:1,64',NO
La Liga,2018/2019,30,SD Eibar,Rayo Vallecano,2:1,0:1,40',NO
La Liga,2018/2019,30,SD Huesca,Celta Vigo,3:3,3:3,81',NO
La Liga,2018/2019,30,SD Huesca,Celta Vigo,3:3,3:2,73',NO
La Liga,2018/2019,30,SD Huesca,Celta Vigo,3:3,2:2,71',NO
La Liga,2018/2019,30,SD Huesca,Celta Vigo,3:3,1:2,63',NO
La Liga,2018/2019,30,SD Huesca,Celta Vigo,3:3,0:2,57',NO
La Liga,2018/2019,30,SD Huesca,Celta Vigo,3:3,0:1,14',NO
La Liga,2018/2019,30,FC Valencia,Real Madrid,2:1,2:1,94,YES
La Liga,2018/2019,30,FC Valencia,Real Madrid,2:1,2:0,83',NO
La Liga,2018/2019,30,FC Valencia,Real Madrid,2:1,1:0,35',NO
La Liga,2018/2019,31,FC Girona,Espanyol Barcelona,1:2,1:2,89',NO
La Liga,2018/2019,31,FC Girona,Espanyol Barcelona,1:2,1:1,80',NO
La Liga,2018/2019,31,FC Girona,Espanyol Barcelona,1:2,0:1,59',NO
La Liga,2018/2019,31,Real Madrid,SD Eibar,2:1,2:1,81',NO
La Liga,2018/2019,31,Real Madrid,SD Eibar,2:1,1:1,59',NO
La Liga,2018/2019,31,Real Madrid,SD Eibar,2:1,0:1,39',NO
La Liga,2018/2019,31,Rayo Vallecano,FC Valencia,2:0,2:0,91,YES
La Liga,2018/2019,31,Rayo Vallecano,FC Valencia,2:0,1:0,32',NO
La Liga,2018/2019,31,FC Barcelona,Atletico Madrid,2:0,2:0,86',NO
La Liga,2018/2019,31,FC Barcelona,Atletico Madrid,2:0,1:0,85',NO
La Liga,2018/2019,31,Deportivo Alavés,CD Leganes,1:1,1:1,93,YES
La Liga,2018/2019,31,Deportivo Alavés,CD Leganes,1:1,1:0,18',NO
La Liga,2018/2019,31,FC Getafe,Athletic Bilbao,1:0,1:0,78',NO
La Liga,2018/2019,31,Real Valladolid,FC Sevilla,0:2,0:2,92,YES
La Liga,2018/2019,31,Real Valladolid,FC Sevilla,0:2,0:1,84',NO
La Liga,2018/2019,31,Celta Vigo,Real Sociedad San Sebastian,3:1,3:1,91,YES
La Liga,2018/2019,31,Celta Vigo,Real Sociedad San Sebastian,3:1,2:1,70',NO
La Liga,2018/2019,31,Celta Vigo,Real Sociedad San Sebastian,3:1,1:1,58',NO
La Liga,2018/2019,31,Celta Vigo,Real Sociedad San Sebastian,3:1,0:1,51',NO
La Liga,2018/2019,31,Levante UD,SD Huesca,2:2,2:2,69',NO
La Liga,2018/2019,31,Levante UD,SD Huesca,2:2,2:1,65',NO
La Liga,2018/2019,31,Levante UD,SD Huesca,2:2,1:1,63',NO
La Liga,2018/2019,31,Levante UD,SD Huesca,2:2,1:0,19',NO
La Liga,2018/2019,31,Real Betis,FC Villarreal,2:1,2:1,63',NO
La Liga,2018/2019,31,Real Betis,FC Villarreal,2:1,1:1,13',NO
La Liga,2018/2019,31,Real Betis,FC Villarreal,2:1,1:0,11',NO
La Liga,2018/2019,32,CD Leganes,Real Madrid,1:1,1:1,51',NO
La Liga,2018/2019,32,CD Leganes,Real Madrid,1:1,1:0,45',NO
La Liga,2018/2019,32,Espanyol Barcelona,Deportivo Alavés,2:1,2:1,56',NO
La Liga,2018/2019,32,Espanyol Barcelona,Deportivo Alavés,2:1,2:0,47',NO
La Liga,2018/2019,32,Espanyol Barcelona,Deportivo Alavés,2:1,1:0,19',NO
La Liga,2018/2019,32,Atletico Madrid,Celta Vigo,2:0,2:0,74',NO
La Liga,2018/2019,32,Atletico Madrid,Celta Vigo,2:0,1:0,42',NO
La Liga,2018/2019,32,FC Sevilla,Real Betis,3:2,3:2,82',NO
La Liga,2018/2019,32,FC Sevilla,Real Betis,3:2,3:1,63',NO
La Liga,2018/2019,32,FC Sevilla,Real Betis,3:2,2:1,59',NO
La Liga,2018/2019,32,FC Sevilla,Real Betis,3:2,1:1,55',NO
La Liga,2018/2019,32,FC Sevilla,Real Betis,3:2,1:0,26',NO
La Liga,2018/2019,32,Real Valladolid,FC Getafe,2:2,2:2,96,YES
La Liga,2018/2019,32,Real Valladolid,FC Getafe,2:2,2:1,69',NO
La Liga,2018/2019,32,Real Valladolid,FC Getafe,2:2,1:1,63',NO
La Liga,2018/2019,32,Real Valladolid,FC Getafe,2:2,0:1,62',NO
La Liga,2018/2019,32,Athletic Bilbao,Rayo Vallecano,3:2,3:2,85',NO
La Liga,2018/2019,32,Athletic Bilbao,Rayo Vallecano,3:2,3:1,72',NO
La Liga,2018/2019,32,Athletic Bilbao,Rayo Vallecano,3:2,2:1,52',NO
La Liga,2018/2019,32,Athletic Bilbao,Rayo Vallecano,3:2,1:1,50',NO
La Liga,2018/2019,32,Athletic Bilbao,Rayo Vallecano,3:2,1:0,45',NO
La Liga,2018/2019,32,Real Sociedad San Sebastian,SD Eibar,1:1,1:1,85',NO
La Liga,2018/2019,32,Real Sociedad San Sebastian,SD Eibar,1:1,1:0,1',NO
La Liga,2018/2019,32,FC Girona,FC Villarreal,0:1,0:1,7',NO
La Liga,2018/2019,32,FC Valencia,Levante UD,3:1,3:1,63',NO
La Liga,2018/2019,32,FC Valencia,Levante UD,3:1,2:1,57',NO
La Liga,2018/2019,32,FC Valencia,Levante UD,3:1,1:1,56',NO
La Liga,2018/2019,32,FC Valencia,Levante UD,3:1,1:0,2',NO
La Liga,2018/2019,33,Deportivo Alavés,Real Valladolid,2:2,2:2,76',NO
La Liga,2018/2019,33,Deportivo Alavés,Real Valladolid,2:2,2:1,38',NO
La Liga,2018/2019,33,Deportivo Alavés,Real Valladolid,2:2,2:0,24',NO
La Liga,2018/2019,33,Deportivo Alavés,Real Valladolid,2:2,1:0,4',NO
La Liga,2018/2019,33,Celta Vigo,FC Girona,2:1,2:1,69',NO
La Liga,2018/2019,33,Celta Vigo,FC Girona,2:1,1:1,48',NO
La Liga,2018/2019,33,Celta Vigo,FC Girona,2:1,1:0,34',NO
La Liga,2018/2019,33,SD Eibar,Atletico Madrid,0:1,0:1,85',NO
La Liga,2018/2019,33,FC Barcelona,Real Sociedad San Sebastian,2:1,2:1,64',NO
La Liga,2018/2019,33,FC Barcelona,Real Sociedad San Sebastian,2:1,1:1,62',NO
La Liga,2018/2019,33,FC Barcelona,Real Sociedad San Sebastian,2:1,1:0,45',NO
La Liga,2018/2019,33,Levante UD,Espanyol Barcelona,2:2,2:2,74',NO
La Liga,2018/2019,33,Levante UD,Espanyol Barcelona,2:2,1:2,72',NO
La Liga,2018/2019,33,Levante UD,Espanyol Barcelona,2:2,1:1,65',NO
La Liga,2018/2019,33,Levante UD,Espanyol Barcelona,2:2,0:1,62',NO
La Liga,2018/2019,33,FC Getafe,FC Sevilla,3:0,3:0,74',NO
La Liga,2018/2019,33,FC Getafe,FC Sevilla,3:0,2:0,53',NO
La Liga,2018/2019,33,FC Getafe,FC Sevilla,3:0,1:0,50,YES
La Liga,2018/2019,33,Real Madrid,Athletic Bilbao,3:0,3:0,91,YES
La Liga,2018/2019,33,Real Madrid,Athletic Bilbao,3:0,2:0,76',NO
La Liga,2018/2019,33,Real Madrid,Athletic Bilbao,3:0,1:0,47',NO
La Liga,2018/2019,33,FC Villarreal,CD Leganes,2:1,2:1,87',NO
La Liga,2018/2019,33,FC Villarreal,CD Leganes,2:1,2:0,80',NO
La Liga,2018/2019,33,FC Villarreal,CD Leganes,2:1,1:0,64',NO
La Liga,2018/2019,33,Real Betis,FC Valencia,1:2,1:2,82',NO
La Liga,2018/2019,33,Real Betis,FC Valencia,1:2,0:2,78',NO
La Liga,2018/2019,33,Real Betis,FC Valencia,1:2,0:1,49',NO
La Liga,2018/2019,34,SD Huesca,SD Eibar,2:0,2:0,57',NO
La Liga,2018/2019,34,SD Huesca,SD Eibar,2:0,1:0,54',NO
La Liga,2018/2019,34,Real Valladolid,FC Girona,1:0,1:0,67',NO
La Liga,2018/2019,34,Deportivo Alavés,FC Barcelona,0:2,0:2,60',NO
La Liga,2018/2019,34,Deportivo Alavés,FC Barcelona,0:2,0:1,54',NO
La Liga,2018/2019,34,FC Sevilla,Rayo Vallecano,5:0,5:0,86',NO
La Liga,2018/2019,34,FC Sevilla,Rayo Vallecano,5:0,4:0,69',NO
La Liga,2018/2019,34,FC Sevilla,Rayo Vallecano,5:0,3:0,62',NO
La Liga,2018/2019,34,FC Sevilla,Rayo Vallecano,5:0,2:0,57',NO
La Liga,2018/2019,34,FC Sevilla,Rayo Vallecano,5:0,1:0,55',NO
La Liga,2018/2019,34,Real Sociedad San Sebastian,FC Villarreal,0:1,0:1,85',NO
La Liga,2018/2019,34,Atletico Madrid,FC Valencia,1:0,3:2,81',NO
La Liga,2018/2019,34,Atletico Madrid,FC Valencia,1:0,2:2,77',NO
La Liga,2018/2019,34,Atletico Madrid,FC Valencia,1:0,2:1,49',NO
La Liga,2018/2019,34,Atletico Madrid,FC Valencia,1:0,1:1,36',NO
La Liga,2018/2019,34,Atletico Madrid,FC Valencia,1:0,1:0,9',NO
La Liga,2018/2019,34,CD Leganes,Athletic Bilbao,0:1,0:1,43',NO
La Liga,2018/2019,34,Espanyol Barcelona,Celta Vigo,1:1,1:1,72',NO
La Liga,2018/2019,34,Espanyol Barcelona,Celta Vigo,1:1,1:0,33',NO
La Liga,2018/2019,34,Levante UD,Real Betis,1:0,4:0,81',NO
La Liga,2018/2019,34,Levante UD,Real Betis,1:0,3:0,56',NO
La Liga,2018/2019,34,Levante UD,Real Betis,1:0,2:0,32',NO
La Liga,2018/2019,34,Levante UD,Real Betis,1:0,1:0,9',NO
La Liga,2018/2019,35,Real Betis,Espanyol Barcelona,1:1,1:1,94,YES
La Liga,2018/2019,35,Real Betis,Espanyol Barcelona,1:1,0:1,37',NO
La Liga,2018/2019,35,Atletico Madrid,Real Valladolid,1:0,1:0,66',NO
La Liga,2018/2019,35,FC Barcelona,Levante UD,1:0,1:0,62',NO
La Liga,2018/2019,35,FC Valencia,SD Eibar,0:1,0:1,95,YES
La Liga,2018/2019,35,FC Valencia,SD Eibar,0:1,0:1,93,YES
La Liga,2018/2019,35,FC Girona,FC Sevilla,1:0,1:0,96,YES
La Liga,2018/2019,35,Real Sociedad San Sebastian,FC Getafe,2:1,2:1,89',NO
La Liga,2018/2019,35,Real Sociedad San Sebastian,FC Getafe,2:1,2:0,53',NO
La Liga,2018/2019,35,Real Sociedad San Sebastian,FC Getafe,2:1,1:0,21',NO
La Liga,2018/2019,35,FC Villarreal,SD Huesca,1:1,1:1,92,YES
La Liga,2018/2019,35,FC Villarreal,SD Huesca,1:1,1:0,78',NO
La Liga,2018/2019,35,Rayo Vallecano,Real Madrid,1:0,1:0,23',NO
La Liga,2018/2019,36,FC Sevilla,CD Leganes,0:3,0:3,82',NO
La Liga,2018/2019,36,FC Sevilla,CD Leganes,0:3,0:2,20',NO
La Liga,2018/2019,36,FC Sevilla,CD Leganes,0:3,0:1,8',NO
La Liga,2018/2019,36,Levante UD,Rayo Vallecano,4:1,4:1,91,YES
La Liga,2018/2019,36,Levante UD,Rayo Vallecano,4:1,3:1,85',NO
La Liga,2018/2019,36,Levante UD,Rayo Vallecano,4:1,2:1,82',NO
La Liga,2018/2019,36,Levante UD,Rayo Vallecano,4:1,2:0,71',NO
La Liga,2018/2019,36,Levante UD,Rayo Vallecano,4:1,1:0,43',NO
La Liga,2018/2019,36,Espanyol Barcelona,Atletico Madrid,3:0,3:0,89',NO
La Liga,2018/2019,36,Espanyol Barcelona,Atletico Madrid,3:0,2:0,52',NO
La Liga,2018/2019,36,Espanyol Barcelona,Atletico Madrid,3:0,1:0,46,YES
La Liga,2018/2019,36,Deportivo Alavés,Real Sociedad San Sebastian,0:1,0:1,24',NO
La Liga,2018/2019,36,Celta Vigo,FC Barcelona,2:0,2:0,88',NO
La Liga,2018/2019,36,Celta Vigo,FC Barcelona,2:0,1:0,67',NO
La Liga,2018/2019,36,FC Getafe,FC Girona,2:0,2:0,77',NO
La Liga,2018/2019,36,FC Getafe,FC Girona,2:0,1:0,70',NO
La Liga,2018/2019,36,SD Eibar,Real Betis,1:0,1:0,47,YES
La Liga,2018/2019,36,Real Madrid,FC Villarreal,3:2,3:2,94,YES
La Liga,2018/2019,36,Real Madrid,FC Villarreal,3:2,3:1,49',NO
