League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_raw
Serie A,2019/2020,11,Hellas Verona,Brescia Calcio,2:1,2:1,,0
Serie A,2019/2020,11,Hellas Verona,Brescia Calcio,2:1,2:0,,0
Serie A,2019/2020,11,Hellas Verona,Brescia Calcio,2:1,1:0,,0
Serie A,2019/2020,11,US Lecce,US Sassuolo Calcio,2:2,2:2,,0
Serie A,2019/2020,11,US Lecce,US Sassuolo Calcio,2:2,2:1,,0
Serie A,2019/2020,11,US Lecce,US Sassuolo Calcio,2:2,1:1,,0
Serie A,2019/2020,11,US Lecce,US Sassuolo Calcio,2:2,1:0,,0
Serie A,2019/2020,11,AC Florenz,Parma Calcio 1913,1:1,1:1,,0
Serie A,2019/2020,11,AC Florenz,Parma Calcio 1913,1:1,0:1,,0
Serie A,2019/2020,11,AC Mailand,Lazio Rom,1:2,1:2,,0
Serie A,2019/2020,11,AC Mailand,Lazio Rom,1:2,1:1,,0
Serie A,2019/2020,11,AC Mailand,Lazio Rom,1:2,0:1,,0
Serie A,2019/2020,12,US Sassuolo Calcio,FC Bologna,3:1,3:1,,0
Serie A,2019/2020,12,US Sassuolo Calcio,FC Bologna,3:1,2:1,,0
Serie A,2019/2020,12,US Sassuolo Calcio,FC Bologna,3:1,2:0,,0
Serie A,2019/2020,12,US Sassuolo Calcio,FC Bologna,3:1,1:0,,0
Serie A,2019/2020,12,Brescia Calcio,FC Turin,0:4,0:4,,0
Serie A,2019/2020,12,Brescia Calcio,FC Turin,0:4,0:3,,0
Serie A,2019/2020,12,Brescia Calcio,FC Turin,0:4,0:2,,0
Serie A,2019/2020,12,Brescia Calcio,FC Turin,0:4,0:1,,0
Serie A,2019/2020,12,Inter Mailand,Hellas Verona,2:1,2:1,,0
Serie A,2019/2020,12,Inter Mailand,Hellas Verona,2:1,1:1,,0
Serie A,2019/2020,12,Inter Mailand,Hellas Verona,2:1,0:1,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,5:2,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,5:1,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,5:0,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,4:0,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,3:0,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,2:0,,0
Serie A,2019/2020,12,Cagliari Calcio,AC Florenz,5:2,1:0,,0
Serie A,2019/2020,12,Lazio Rom,US Lecce,4:2,4:2,,0
Serie A,2019/2020,12,Lazio Rom,US Lecce,4:2,4:1,,0
Serie A,2019/2020,12,Lazio Rom,US Lecce,4:2,3:1,,0
Serie A,2019/2020,12,Lazio Rom,US Lecce,4:2,2:1,,0
Serie A,2019/2020,12,Lazio Rom,US Lecce,4:2,1:1,,0
Serie A,2019/2020,12,Lazio Rom,US Lecce,4:2,1:0,,0
Serie A,2019/2020,12,Parma Calcio 1913,AS Rom,2:0,2:0,,0
Serie A,2019/2020,12,Parma Calcio 1913,AS Rom,2:0,1:0,,0
Serie A,2019/2020,12,Juventus Turin,AC Mailand,1:0,1:0,,0
Serie A,2019/2020,13,US Lecce,Cagliari Calcio,2:2,2:2,,0
Serie A,2019/2020,13,US Lecce,Cagliari Calcio,2:2,1:2,,0
Serie A,2019/2020,13,US Lecce,Cagliari Calcio,2:2,0:2,,0
Serie A,2019/2020,13,US Lecce,Cagliari Calcio,2:2,0:1,,0
Serie A,2019/2020,13,SPAL Ferrara,FC Genua 1893,1:1,1:1,,0
Serie A,2019/2020,13,SPAL Ferrara,FC Genua 1893,1:1,1:0,,0
Serie A,2019/2020,13,Atalanta Bergamo,Juventus Turin,1:3,1:3,,0
Serie A,2019/2020,13,Atalanta Bergamo,Juventus Turin,1:3,1:2,,0
Serie A,2019/2020,13,Atalanta Bergamo,Juventus Turin,1:3,1:1,,0
Serie A,2019/2020,13,Atalanta Bergamo,Juventus Turin,1:3,1:0,,0
Serie A,2019/2020,13,AC Mailand,SSC Neapel,1:1,1:1,,0
Serie A,2019/2020,13,AC Mailand,SSC Neapel,1:1,0:1,,0
Serie A,2019/2020,13,FC Turin,Inter Mailand,0:3,0:3,,0
Serie A,2019/2020,13,FC Turin,Inter Mailand,0:3,0:2,,0
Serie A,2019/2020,13,FC Turin,Inter Mailand,0:3,0:1,,0
Serie A,2019/2020,13,FC Bologna,Parma Calcio 1913,2:2,2:2,,0
Serie A,2019/2020,13,FC Bologna,Parma Calcio 1913,2:2,1:2,,0
Serie A,2019/2020,13,FC Bologna,Parma Calcio 1913,2:2,1:1,,0
Serie A,2019/2020,13,FC Bologna,Parma Calcio 1913,2:2,0:1,,0
Serie A,2019/2020,13,AS Rom,Brescia Calcio,3:0,3:0,,0
Serie A,2019/2020,13,AS Rom,Brescia Calcio,3:0,2:0,,0
Serie A,2019/2020,13,AS Rom,Brescia Calcio,3:0,1:0,,0
Serie A,2019/2020,13,Hellas Verona,AC Florenz,1:0,1:0,,0
Serie A,2019/2020,13,US Sassuolo Calcio,Lazio Rom,1:2,1:2,,0
Serie A,2019/2020,13,US Sassuolo Calcio,Lazio Rom,1:2,1:1,,0
Serie A,2019/2020,13,US Sassuolo Calcio,Lazio Rom,1:2,0:1,,0
Serie A,2019/2020,13,Sampdoria Genua,Udinese Calcio,2:1,2:1,,0
Serie A,2019/2020,13,Sampdoria Genua,Udinese Calcio,2:1,1:1,,0
Serie A,2019/2020,13,Sampdoria Genua,Udinese Calcio,2:1,0:1,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,4:3,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,3:3,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,2:3,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,1:3,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,1:2,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,0:2,,0
Serie A,2019/2020,14,Cagliari Calcio,Sampdoria Genua,4:3,0:1,,0
Serie A,2019/2020,14,Brescia Calcio,Atalanta Bergamo,0:3,0:3,,0
Serie A,2019/2020,14,Brescia Calcio,Atalanta Bergamo,0:3,0:2,,0
Serie A,2019/2020,14,Brescia Calcio,Atalanta Bergamo,0:3,0:1,,0
Serie A,2019/2020,14,FC Genua 1893,FC Turin,0:1,0:1,,0
Serie A,2019/2020,14,AC Florenz,US Lecce,0:1,0:1,,0
Serie A,2019/2020,14,Juventus Turin,US Sassuolo Calcio,2:2,2:2,,0
Serie A,2019/2020,14,Juventus Turin,US Sassuolo Calcio,2:2,1:2,,0
Serie A,2019/2020,14,Juventus Turin,US Sassuolo Calcio,2:2,1:1,,0
Serie A,2019/2020,14,Juventus Turin,US Sassuolo Calcio,2:2,1:0,,0
Serie A,2019/2020,14,Inter Mailand,SPAL Ferrara,2:1,2:1,,0
Serie A,2019/2020,14,Inter Mailand,SPAL Ferrara,2:1,2:0,,0
Serie A,2019/2020,14,Inter Mailand,SPAL Ferrara,2:1,1:0,,0
Serie A,2019/2020,14,Lazio Rom,Udinese Calcio,1:0,3:0,,0
Serie A,2019/2020,14,Lazio Rom,Udinese Calcio,1:0,2:0,,0
Serie A,2019/2020,14,Lazio Rom,Udinese Calcio,1:0,1:0,,0
Serie A,2019/2020,14,Parma Calcio 1913,AC Mailand,0:1,0:1,,0
Serie A,2019/2020,14,SSC Neapel,FC Bologna,1:2,1:2,,0
Serie A,2019/2020,14,SSC Neapel,FC Bologna,1:2,1:1,,0
Serie A,2019/2020,14,SSC Neapel,FC Bologna,1:2,1:0,,0
Serie A,2019/2020,14,Hellas Verona,AS Rom,1:3,1:3,,0
Serie A,2019/2020,14,Hellas Verona,AS Rom,1:3,1:2,,0
Serie A,2019/2020,14,Hellas Verona,AS Rom,1:3,1:1,,0
Serie A,2019/2020,14,Hellas Verona,AS Rom,1:3,0:1,,0
Serie A,2019/2020,15,Atalanta Bergamo,Hellas Verona,3:2,3:2,,0
Serie A,2019/2020,15,Atalanta Bergamo,Hellas Verona,3:2,2:2,,0
Serie A,2019/2020,15,Atalanta Bergamo,Hellas Verona,3:2,1:2,,0
Serie A,2019/2020,15,Atalanta Bergamo,Hellas Verona,3:2,1:1,,0
Serie A,2019/2020,15,Atalanta Bergamo,Hellas Verona,3:2,0:1,,0
Serie A,2019/2020,15,Udinese Calcio,SSC Neapel,1:1,1:1,,0
Serie A,2019/2020,15,Udinese Calcio,SSC Neapel,1:1,1:0,,0
Serie A,2019/2020,15,Lazio Rom,Juventus Turin,3:1,3:1,,0
Serie A,2019/2020,15,Lazio Rom,Juventus Turin,3:1,2:1,,0
Serie A,2019/2020,15,Lazio Rom,Juventus Turin,3:1,1:1,,0
Serie A,2019/2020,15,Lazio Rom,Juventus Turin,3:1,0:1,,0
Serie A,2019/2020,15,US Lecce,FC Genua 1893,2:2,2:2,,0
Serie A,2019/2020,15,US Lecce,FC Genua 1893,2:2,1:2,,0
Serie A,2019/2020,15,US Lecce,FC Genua 1893,2:2,0:2,,0
Serie A,2019/2020,15,US Lecce,FC Genua 1893,2:2,0:1,,0
Serie A,2019/2020,15,FC Turin,AC Florenz,2:1,2:1,,0
Serie A,2019/2020,15,FC Turin,AC Florenz,2:1,2:0,,0
Serie A,2019/2020,15,FC Turin,AC Florenz,2:1,1:0,,0
Serie A,2019/2020,15,SPAL Ferrara,Brescia Calcio,0:1,0:1,,0
Serie A,2019/2020,15,US Sassuolo Calcio,Cagliari Calcio,2:2,2:2,,0
Serie A,2019/2020,15,US Sassuolo Calcio,Cagliari Calcio,2:2,2:1,,0
Serie A,2019/2020,15,US Sassuolo Calcio,Cagliari Calcio,2:2,2:0,,0
Serie A,2019/2020,15,US Sassuolo Calcio,Cagliari Calcio,2:2,1:0,,0
Serie A,2019/2020,15,Sampdoria Genua,Parma Calcio 1913,0:1,0:1,,0
Serie A,2019/2020,15,FC Bologna,AC Mailand,2:3,2:3,,0
Serie A,2019/2020,15,FC Bologna,AC Mailand,2:3,1:3,,0
Serie A,2019/2020,15,FC Bologna,AC Mailand,2:3,1:2,,0
Serie A,2019/2020,15,FC Bologna,AC Mailand,2:3,0:2,,0
Serie A,2019/2020,15,FC Bologna,AC Mailand,2:3,0:1,,0
Serie A,2019/2020,16,Cagliari Calcio,Lazio Rom,1:2,1:2,,0
Serie A,2019/2020,16,Cagliari Calcio,Lazio Rom,1:2,1:1,,0
Serie A,2019/2020,16,Cagliari Calcio,Lazio Rom,1:2,1:0,,0
Serie A,2019/2020,16,Brescia Calcio,US Lecce,3:0,3:0,,0
Serie A,2019/2020,16,Brescia Calcio,US Lecce,3:0,2:0,,0
Serie A,2019/2020,16,Brescia Calcio,US Lecce,3:0,1:0,,0
Serie A,2019/2020,16,SSC Neapel,Parma Calcio 1913,1:2,1:2,,0
Serie A,2019/2020,16,SSC Neapel,Parma Calcio 1913,1:2,1:1,,0
Serie A,2019/2020,16,SSC Neapel,Parma Calcio 1913,1:2,0:1,,0
Serie A,2019/2020,16,FC Genua 1893,Sampdoria Genua,0:1,0:1,,0
Serie A,2019/2020,16,Hellas Verona,FC Turin,3:3,3:3,,0
Serie A,2019/2020,16,Hellas Verona,FC Turin,3:3,2:3,,0
Serie A,2019/2020,16,Hellas Verona,FC Turin,3:3,1:3,,0
Serie A,2019/2020,16,Hellas Verona,FC Turin,3:3,0:3,,0
Serie A,2019/2020,16,Hellas Verona,FC Turin,3:3,0:2,,0
Serie A,2019/2020,16,Hellas Verona,FC Turin,3:3,0:1,,0
Serie A,2019/2020,16,FC Bologna,Atalanta Bergamo,2:1,2:1,,0
Serie A,2019/2020,16,FC Bologna,Atalanta Bergamo,2:1,2:0,,0
Serie A,2019/2020,16,FC Bologna,Atalanta Bergamo,2:1,1:0,,0
Serie A,2019/2020,16,Juventus Turin,Udinese Calcio,3:1,3:1,,0
Serie A,2019/2020,16,Juventus Turin,Udinese Calcio,3:1,3:0,,0
Serie A,2019/2020,16,Juventus Turin,Udinese Calcio,3:1,2:0,,0
Serie A,2019/2020,16,Juventus Turin,Udinese Calcio,3:1,1:0,,0
Serie A,2019/2020,16,AS Rom,SPAL Ferrara,3:1,3:1,,0
Serie A,2019/2020,16,AS Rom,SPAL Ferrara,3:1,2:1,,0
Serie A,2019/2020,16,AS Rom,SPAL Ferrara,3:1,1:1,,0
Serie A,2019/2020,16,AS Rom,SPAL Ferrara,3:1,1:1,,0
Serie A,2019/2020,16,AS Rom,SPAL Ferrara,3:1,0:1,,0
Serie A,2019/2020,16,AC Florenz,Inter Mailand,1:1,1:1,,0
Serie A,2019/2020,16,AC Florenz,Inter Mailand,1:1,0:1,,0
Serie A,2019/2020,17,AC Florenz,AS Rom,1:4,1:4,,0
Serie A,2019/2020,17,AC Florenz,AS Rom,1:4,1:3,,0
Serie A,2019/2020,17,AC Florenz,AS Rom,1:4,1:2,,0
Serie A,2019/2020,17,AC Florenz,AS Rom,1:4,0:2,,0
Serie A,2019/2020,17,AC Florenz,AS Rom,1:4,0:1,,0
Serie A,2019/2020,17,Sampdoria Genua,Juventus Turin,1:2,1:2,,0
Serie A,2019/2020,17,Sampdoria Genua,Juventus Turin,1:2,1:1,,0
Serie A,2019/2020,17,Sampdoria Genua,Juventus Turin,1:2,0:1,,0
Serie A,2019/2020,17,Udinese Calcio,Cagliari Calcio,2:1,2:1,,0
Serie A,2019/2020,17,Udinese Calcio,Cagliari Calcio,2:1,2:1,,0
Serie A,2019/2020,17,Udinese Calcio,Cagliari Calcio,2:1,1:1,,0
Serie A,2019/2020,17,Udinese Calcio,Cagliari Calcio,2:1,1:0,,0
Serie A,2019/2020,17,Inter Mailand,FC Genua 1893,4:0,4:0,,0
Serie A,2019/2020,17,Inter Mailand,FC Genua 1893,4:0,3:0,,0
Serie A,2019/2020,17,Inter Mailand,FC Genua 1893,4:0,2:0,,0
Serie A,2019/2020,17,Inter Mailand,FC Genua 1893,4:0,1:0,,0
Serie A,2019/2020,17,FC Turin,SPAL Ferrara,1:2,1:2,,0
Serie A,2019/2020,17,FC Turin,SPAL Ferrara,1:2,1:1,,0
Serie A,2019/2020,17,FC Turin,SPAL Ferrara,1:2,1:0,,0
Serie A,2019/2020,17,Atalanta Bergamo,AC Mailand,5:0,5:0,,0
Serie A,2019/2020,17,Atalanta Bergamo,AC Mailand,5:0,4:0,,0
Serie A,2019/2020,17,Atalanta Bergamo,AC Mailand,5:0,3:0,,0
Serie A,2019/2020,17,Atalanta Bergamo,AC Mailand,5:0,2:0,,0
Serie A,2019/2020,17,Atalanta Bergamo,AC Mailand,5:0,1:0,,0
Serie A,2019/2020,17,Parma Calcio 1913,Brescia Calcio,1:1,1:1,,0
Serie A,2019/2020,17,Parma Calcio 1913,Brescia Calcio,1:1,0:1,,0
Serie A,2019/2020,17,US Lecce,FC Bologna,2:3,2:3,,0
Serie A,2019/2020,17,US Lecce,FC Bologna,2:3,1:3,,0
Serie A,2019/2020,17,US Lecce,FC Bologna,2:3,0:3,,0
Serie A,2019/2020,17,US Lecce,FC Bologna,2:3,0:2,,0
Serie A,2019/2020,17,US Lecce,FC Bologna,2:3,0:1,,0
Serie A,2019/2020,17,US Sassuolo Calcio,SSC Neapel,1:2,1:2,,0
Serie A,2019/2020,17,US Sassuolo Calcio,SSC Neapel,1:2,1:1,,0
Serie A,2019/2020,17,US Sassuolo Calcio,SSC Neapel,1:2,1:0,,0
Serie A,2019/2020,18,FC Bologna,AC Florenz,1:1,1:1,,0
Serie A,2019/2020,18,FC Bologna,AC Florenz,1:1,0:1,,0
Serie A,2019/2020,18,Atalanta Bergamo,Parma Calcio 1913,5:0,5:0,,0
Serie A,2019/2020,18,Atalanta Bergamo,Parma Calcio 1913,5:0,4:0,,0
Serie A,2019/2020,18,Atalanta Bergamo,Parma Calcio 1913,5:0,3:0,,0
Serie A,2019/2020,18,Atalanta Bergamo,Parma Calcio 1913,5:0,2:0,,0
Serie A,2019/2020,18,Atalanta Bergamo,Parma Calcio 1913,5:0,1:0,,0
Serie A,2019/2020,18,Juventus Turin,Cagliari Calcio,4:0,4:0,,0
Serie A,2019/2020,18,Juventus Turin,Cagliari Calcio,4:0,3:0,,0
Serie A,2019/2020,18,Juventus Turin,Cagliari Calcio,4:0,2:0,,0
Serie A,2019/2020,18,Juventus Turin,Cagliari Calcio,4:0,1:0,,0
Serie A,2019/2020,18,US Lecce,Udinese Calcio,0:1,0:1,,0
Serie A,2019/2020,18,SSC Neapel,Inter Mailand,1:3,1:3,,0
Serie A,2019/2020,18,SSC Neapel,Inter Mailand,1:3,1:2,,0
Serie A,2019/2020,18,SSC Neapel,Inter Mailand,1:3,0:2,,0
Serie A,2019/2020,18,SSC Neapel,Inter Mailand,1:3,0:1,,0
Serie A,2019/2020,18,Brescia Calcio,Lazio Rom,1:2,1:2,,0
Serie A,2019/2020,18,Brescia Calcio,Lazio Rom,1:2,1:1,,0
Serie A,2019/2020,18,Brescia Calcio,Lazio Rom,1:2,1:0,,0
Serie A,2019/2020,18,SPAL Ferrara,Hellas Verona,0:2,0:2,,0
Serie A,2019/2020,18,SPAL Ferrara,Hellas Verona,0:2,0:1,,0
Serie A,2019/2020,18,FC Genua 1893,US Sassuolo Calcio,2:1,2:1,,0
Serie A,2019/2020,18,FC Genua 1893,US Sassuolo Calcio,2:1,1:1,,0
Serie A,2019/2020,18,FC Genua 1893,US Sassuolo Calcio,2:1,1:0,,0
Serie A,2019/2020,18,AS Rom,FC Turin,0:2,0:2,,0
Serie A,2019/2020,18,AS Rom,FC Turin,0:2,0:1,,0
Serie A,2019/2020,19,Parma Calcio 1913,US Lecce,2:0,2:0,,0
Serie A,2019/2020,19,Parma Calcio 1913,US Lecce,2:0,1:0,,0
Serie A,2019/2020,19,Cagliari Calcio,AC Mailand,0:2,0:2,,0
Serie A,2019/2020,19,Cagliari Calcio,AC Mailand,0:2,0:1,,0
Serie A,2019/2020,19,Lazio Rom,SSC Neapel,1:0,1:0,,0
Serie A,2019/2020,19,Inter Mailand,Atalanta Bergamo,1:1,1:1,,0
Serie A,2019/2020,19,Inter Mailand,Atalanta Bergamo,1:1,1:0,,0
Serie A,2019/2020,19,Udinese Calcio,US Sassuolo Calcio,3:0,3:0,,0
Serie A,2019/2020,19,Udinese Calcio,US Sassuolo Calcio,3:0,2:0,,0
Serie A,2019/2020,19,Udinese Calcio,US Sassuolo Calcio,3:0,1:0,,0
Serie A,2019/2020,19,AC Florenz,SPAL Ferrara,1:0,1:0,,0
Serie A,2019/2020,19,FC Turin,FC Bologna,1:0,1:0,,0
Serie A,2019/2020,19,Sampdoria Genua,Brescia Calcio,5:1,5:1,,0
Serie A,2019/2020,19,Sampdoria Genua,Brescia Calcio,5:1,4:1,,0
Serie A,2019/2020,19,Sampdoria Genua,Brescia Calcio,5:1,3:1,,0
Serie A,2019/2020,19,Sampdoria Genua,Brescia Calcio,5:1,2:1,,0
Serie A,2019/2020,19,Sampdoria Genua,Brescia Calcio,5:1,1:1,,0
Serie A,2019/2020,19,Sampdoria Genua,Brescia Calcio,5:1,0:1,,0
Serie A,2019/2020,19,Hellas Verona,FC Genua 1893,2:1,2:1,,0
Serie A,2019/2020,19,Hellas Verona,FC Genua 1893,2:1,1:1,,0
Serie A,2019/2020,19,Hellas Verona,FC Genua 1893,2:1,0:1,,0
Serie A,2019/2020,19,AS Rom,Juventus Turin,1:2,1:2,,0
Serie A,2019/2020,19,AS Rom,Juventus Turin,1:2,0:2,,0
Serie A,2019/2020,19,AS Rom,Juventus Turin,1:2,0:1,,0
Serie A,2019/2020,2,FC Bologna,SPAL Ferrara,1:0,1:0,,0
Serie A,2019/2020,2,AC Mailand,Brescia Calcio,1:0,1:0,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,4:3,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,3:3,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,3:2,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,3:1,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,3:0,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,2:0,,0
Serie A,2019/2020,2,Juventus Turin,SSC Neapel,4:3,1:0,,0
Serie A,2019/2020,2,Lazio Rom,AS Rom,1:1,1:1,,0
Serie A,2019/2020,2,Lazio Rom,AS Rom,1:1,0:1,,0
Serie A,2019/2020,2,Atalanta Bergamo,FC Turin,2:3,2:3,,0
Serie A,2019/2020,2,Atalanta Bergamo,FC Turin,2:3,2:2,,0
Serie A,2019/2020,2,Atalanta Bergamo,FC Turin,2:3,2:1,,0
Serie A,2019/2020,2,Atalanta Bergamo,FC Turin,2:3,1:1,,0
Serie A,2019/2020,2,Atalanta Bergamo,FC Turin,2:3,0:1,,0
Serie A,2019/2020,2,Cagliari Calcio,Inter Mailand,1:2,1:2,,0
Serie A,2019/2020,2,Cagliari Calcio,Inter Mailand,1:2,1:1,,0
Serie A,2019/2020,2,Cagliari Calcio,Inter Mailand,1:2,0:1,,0
Serie A,2019/2020,2,FC Genua 1893,AC Florenz,2:1,2:1,,0
Serie A,2019/2020,2,FC Genua 1893,AC Florenz,2:1,2:0,,0
Serie A,2019/2020,2,FC Genua 1893,AC Florenz,2:1,1:0,,0
Serie A,2019/2020,2,US Lecce,Hellas Verona,0:1,0:1,,0
Serie A,2019/2020,2,US Sassuolo Calcio,Sampdoria Genua,4:1,4:1,,0
Serie A,2019/2020,2,US Sassuolo Calcio,Sampdoria Genua,4:1,4:0,,0
Serie A,2019/2020,2,US Sassuolo Calcio,Sampdoria Genua,4:1,3:0,,0
Serie A,2019/2020,2,US Sassuolo Calcio,Sampdoria Genua,4:1,2:0,,0
Serie A,2019/2020,2,US Sassuolo Calcio,Sampdoria Genua,4:1,1:0,,0
Serie A,2019/2020,2,Udinese Calcio,Parma Calcio 1913,1:3,1:3,,0
Serie A,2019/2020,2,Udinese Calcio,Parma Calcio 1913,1:3,1:2,,0
Serie A,2019/2020,2,Udinese Calcio,Parma Calcio 1913,1:3,1:1,,0
Serie A,2019/2020,2,Udinese Calcio,Parma Calcio 1913,1:3,1:0,,0
Serie A,2019/2020,20,Atalanta Bergamo,SPAL Ferrara,1:2,1:2,,0
Serie A,2019/2020,20,Atalanta Bergamo,SPAL Ferrara,1:2,1:1,,0
Serie A,2019/2020,20,Atalanta Bergamo,SPAL Ferrara,1:2,1:0,,0
Serie A,2019/2020,20,Lazio Rom,Sampdoria Genua,5:1,5:1,,0
Serie A,2019/2020,20,Lazio Rom,Sampdoria Genua,5:1,5:0,,0
Serie A,2019/2020,20,Lazio Rom,Sampdoria Genua,5:1,4:0,,0
Serie A,2019/2020,20,Lazio Rom,Sampdoria Genua,5:1,3:0,,0
Serie A,2019/2020,20,Lazio Rom,Sampdoria Genua,5:1,2:0,,0
Serie A,2019/2020,20,Lazio Rom,Sampdoria Genua,5:1,1:0,,0
Serie A,2019/2020,20,US Sassuolo Calcio,FC Turin,2:1,2:1,,0
Serie A,2019/2020,20,US Sassuolo Calcio,FC Turin,2:1,1:1,,0
Serie A,2019/2020,20,US Sassuolo Calcio,FC Turin,2:1,0:1,,0
Serie A,2019/2020,20,SSC Neapel,AC Florenz,0:2,0:2,,0
Serie A,2019/2020,20,SSC Neapel,AC Florenz,0:2,0:1,,0
Serie A,2019/2020,20,AC Mailand,Udinese Calcio,3:2,3:2,,0
Serie A,2019/2020,20,AC Mailand,Udinese Calcio,3:2,2:2,,0
Serie A,2019/2020,20,AC Mailand,Udinese Calcio,3:2,2:1,,0
Serie A,2019/2020,20,AC Mailand,Udinese Calcio,3:2,1:1,,0
Serie A,2019/2020,20,AC Mailand,Udinese Calcio,3:2,0:1,,0
Serie A,2019/2020,20,Brescia Calcio,Cagliari Calcio,2:2,2:2,,0
Serie A,2019/2020,20,Brescia Calcio,Cagliari Calcio,2:2,2:1,,0
Serie A,2019/2020,20,Brescia Calcio,Cagliari Calcio,2:2,1:1,,0
Serie A,2019/2020,20,Brescia Calcio,Cagliari Calcio,2:2,0:1,,0
Serie A,2019/2020,20,FC Bologna,Hellas Verona,1:1,1:1,,0
Serie A,2019/2020,20,FC Bologna,Hellas Verona,1:1,1:0,,0
Serie A,2019/2020,20,US Lecce,Inter Mailand,1:1,1:1,,0
Serie A,2019/2020,20,US Lecce,Inter Mailand,1:1,0:1,,0
Serie A,2019/2020,20,FC Genua 1893,AS Rom,1:3,1:3,,0
Serie A,2019/2020,20,FC Genua 1893,AS Rom,1:3,1:2,,0
Serie A,2019/2020,20,FC Genua 1893,AS Rom,1:3,0:2,,0
Serie A,2019/2020,20,FC Genua 1893,AS Rom,1:3,0:1,,0
Serie A,2019/2020,20,Juventus Turin,Parma Calcio 1913,2:1,2:1,,0
Serie A,2019/2020,20,Juventus Turin,Parma Calcio 1913,2:1,1:1,,0
Serie A,2019/2020,20,Juventus Turin,Parma Calcio 1913,2:1,1:0,,0
Serie A,2019/2020,21,Brescia Calcio,AC Mailand,0:1,0:1,,0
Serie A,2019/2020,21,SPAL Ferrara,FC Bologna,1:3,1:3,,0
Serie A,2019/2020,21,SPAL Ferrara,FC Bologna,1:3,1:2,,0
Serie A,2019/2020,21,SPAL Ferrara,FC Bologna,1:3,1:1,,0
Serie A,2019/2020,21,SPAL Ferrara,FC Bologna,1:3,1:0,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:7,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:6,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:5,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:4,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:3,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:2,,0
Serie A,2019/2020,21,FC Turin,Atalanta Bergamo,0:7,0:1,,0
Serie A,2019/2020,21,Inter Mailand,Cagliari Calcio,1:1,1:1,,0
Serie A,2019/2020,21,Inter Mailand,Cagliari Calcio,1:1,1:0,,0
Serie A,2019/2020,21,Hellas Verona,US Lecce,3:0,3:0,,0
Serie A,2019/2020,21,Hellas Verona,US Lecce,3:0,2:0,,0
Serie A,2019/2020,21,Hellas Verona,US Lecce,3:0,1:0,,0
Serie A,2019/2020,21,Parma Calcio 1913,Udinese Calcio,2:0,2:0,,0
Serie A,2019/2020,21,Parma Calcio 1913,Udinese Calcio,2:0,1:0,,0
Serie A,2019/2020,21,AS Rom,Lazio Rom,1:1,1:1,,0
Serie A,2019/2020,21,AS Rom,Lazio Rom,1:1,1:0,,0
Serie A,2019/2020,21,SSC Neapel,Juventus Turin,2:1,2:1,,0
Serie A,2019/2020,21,SSC Neapel,Juventus Turin,2:1,2:0,,0
Serie A,2019/2020,21,SSC Neapel,Juventus Turin,2:1,1:0,,0
Serie A,2019/2020,22,Sampdoria Genua,SSC Neapel,2:4,2:4,,0
Serie A,2019/2020,22,Sampdoria Genua,SSC Neapel,2:4,2:3,,0
Serie A,2019/2020,22,Sampdoria Genua,SSC Neapel,2:4,2:2,,0
Serie A,2019/2020,22,Sampdoria Genua,SSC Neapel,2:4,1:2,,0
Serie A,2019/2020,22,Sampdoria Genua,SSC Neapel,2:4,0:2,,0
Serie A,2019/2020,22,Sampdoria Genua,SSC Neapel,2:4,0:1,,0
Serie A,2019/2020,22,FC Bologna,Brescia Calcio,2:1,2:1,,0
Serie A,2019/2020,22,FC Bologna,Brescia Calcio,2:1,1:1,,0
