League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_ra
Bundesliga,2018/2019,14,FC Schalke 04,Borussia Dortmund,1:2,0:1,7,no
Bundesliga,2018/2019,14,SC Freiburg,RB Leipzig,3:0,3:0,52,no
Bundesliga,2018/2019,14,SC Freiburg,RB Leipzig,3:0,2:0,46,yes
Bundesliga,2018/2019,14,SC Freiburg,RB Leipzig,3:0,1:0,12,no
Bundesliga,2018/2019,14,VfL Wolfsburg,1899 Hoffenheim,2:2,2:2,71,no
Bundesliga,2018/2019,14,VfL Wolfsburg,1899 Hoffenheim,2:2,2:1,31,no
Bundesliga,2018/2019,14,VfL Wolfsburg,1899 Hoffenheim,2:2,1:1,28,no
Bundesliga,2018/2019,14,VfL Wolfsburg,1899 Hoffenheim,2:2,0:1,4,no
Bundesliga,2018/2019,14,Hertha BSC,Eintracht Frankfurt,1:0,1:0,40,no
Bundesliga,2018/2019,14,1. FSV Mainz 05,Hannover 96,1:1,1:1,95,yes
Bundesliga,2018/2019,14,1. FSV Mainz 05,Hannover 96,0:1,0:1,83,no
Bundesliga,2018/2019,14,Borussia Mönchengladbach,VfB Stuttgart,3:0,3:0,84,no
Bundesliga,2018/2019,14,Borussia Mönchengladbach,VfB Stuttgart,3:0,2:0,77,no
Bundesliga,2018/2019,14,Borussia Mönchengladbach,VfB Stuttgart,3:0,1:0,69,no
Bundesliga,2018/2019,15,1. FC Nürnberg,VfL Wolfsburg,0:2,0:2,93,yes
Bundesliga,2018/2019,15,1. FC Nürnberg,VfL Wolfsburg,0:2,0:1,58,no
Bundesliga,2018/2019,15,FC Augsburg,FC Schalke 04,1:1,1:1,51,no
Bundesliga,2018/2019,15,FC Augsburg,FC Schalke 04,1:1,1:0,13,no
Bundesliga,2018/2019,15,Fortuna Düsseldorf,SC Freiburg,2:0,2:0,78,no
Bundesliga,2018/2019,15,Fortuna Düsseldorf,SC Freiburg,2:0,1:0,54,no
Bundesliga,2018/2019,15,Hannover 96,FC Bayern München,0:4,0:4,62,no
Bundesliga,2018/2019,15,Hannover 96,FC Bayern München,0:4,0:3,53,no
Bundesliga,2018/2019,15,Hannover 96,FC Bayern München,0:4,0:2,29,no
Bundesliga,2018/2019,15,Hannover 96,FC Bayern München,0:4,0:1,1,no
Bundesliga,2018/2019,15,VfB Stuttgart,Hertha BSC,2:1,2:1,76,no
Bundesliga,2018/2019,15,VfB Stuttgart,Hertha BSC,2:1,1:1,63,no
Bundesliga,2018/2019,15,VfB Stuttgart,Hertha BSC,2:1,0:1,37,no
Bundesliga,2018/2019,15,Borussia Dortmund,SV Werder Bremen,2:1,2:1,35,no
Bundesliga,2018/2019,15,Borussia Dortmund,SV Werder Bremen,2:1,2:0,27,no
Bundesliga,2018/2019,15,Borussia Dortmund,SV Werder Bremen,2:1,1:0,19,no
Bundesliga,2018/2019,15,RB Leipzig,1. FSV Mainz 05,4:1,4:1,88,no
Bundesliga,2018/2019,15,RB Leipzig,1. FSV Mainz 05,4:1,3:1,74,no
Bundesliga,2018/2019,15,RB Leipzig,1. FSV Mainz 05,4:1,2:1,38,no
Bundesliga,2018/2019,15,RB Leipzig,1. FSV Mainz 05,4:1,2:0,19,no
Bundesliga,2018/2019,15,RB Leipzig,1. FSV Mainz 05,4:1,1:0,14,no
Bundesliga,2018/2019,15,Eintracht Frankfurt,Bayer Leverkusen,2:1,2:1,65,no
Bundesliga,2018/2019,15,Eintracht Frankfurt,Bayer Leverkusen,2:1,2:0,57,no
Bundesliga,2018/2019,15,Eintracht Frankfurt,Bayer Leverkusen,2:1,1:0,28,no
Bundesliga,2018/2019,16,Borussia Mönchengladbach,1. FC Nürnberg,2:0,2:0,86,no
Bundesliga,2018/2019,16,Borussia Mönchengladbach,1. FC Nürnberg,2:0,1:0,47,no
Bundesliga,2018/2019,16,Fortuna Düsseldorf,Borussia Dortmund,2:1,2:1,81,no
Bundesliga,2018/2019,16,Fortuna Düsseldorf,Borussia Dortmund,2:1,2:0,56,no
Bundesliga,2018/2019,16,Fortuna Düsseldorf,Borussia Dortmund,2:1,1:0,22,no
Bundesliga,2018/2019,16,Hertha BSC,FC Augsburg,0:1,2:2,39,no
Bundesliga,2018/2019,16,Hertha BSC,FC Augsburg,0:1,2:1,31,no
Bundesliga,2018/2019,16,Hertha BSC,FC Augsburg,0:1,1:1,28,no
Bundesliga,2018/2019,16,Hertha BSC,FC Augsburg,0:1,0:1,8,no
Bundesliga,2018/2019,16,VfL Wolfsburg,VfB Stuttgart,2:0,2:0,44,no
Bundesliga,2018/2019,16,VfL Wolfsburg,VfB Stuttgart,2:0,1:0,24,no
Bundesliga,2018/2019,16,FC Schalke 04,Bayer Leverkusen,1:2,1:2,47,yes
Bundesliga,2018/2019,16,FC Schalke 04,Bayer Leverkusen,1:2,0:2,35,no
Bundesliga,2018/2019,16,FC Schalke 04,Bayer Leverkusen,1:2,0:1,26,no
Bundesliga,2018/2019,16,1. FSV Mainz 05,Eintracht Frankfurt,2:2,2:2,46,yes
Bundesliga,2018/2019,16,1. FSV Mainz 05,Eintracht Frankfurt,2:2,2:1,36,no
Bundesliga,2018/2019,16,1. FSV Mainz 05,Eintracht Frankfurt,2:2,1:1,31,no
Bundesliga,2018/2019,16,1. FSV Mainz 05,Eintracht Frankfurt,2:2,1:0,10,no
Bundesliga,2018/2019,16,FC Bayern München,RB Leipzig,1:0,1:0,92,yes
Bundesliga,2018/2019,16,SC Freiburg,Hannover 96,1:0,1:1,14,no
Bundesliga,2018/2019,16,SC Freiburg,Hannover 96,1:0,1:0,3,no
Bundesliga,2018/2019,16,SV Werder Bremen,1899 Hoffenheim,1:1,1:1,57,no
Bundesliga,2018/2019,16,SV Werder Bremen,1899 Hoffenheim,1:1,0:1,31,no
Bundesliga,2018/2019,17,Borussia Dortmund,Borussia Mönchengladbach,2:1,2:1,54,no
Bundesliga,2018/2019,17,Borussia Dortmund,Borussia Mönchengladbach,2:1,1:1,46,yes
Bundesliga,2018/2019,17,Borussia Dortmund,Borussia Mönchengladbach,2:1,1:0,42,no
Bundesliga,2018/2019,17,1. FC Nürnberg,SC Freiburg,0:1,0:1,19,no
Bundesliga,2018/2019,17,Bayer Leverkusen,Hertha BSC,1:0,3:1,49,no
Bundesliga,2018/2019,17,Bayer Leverkusen,Hertha BSC,1:0,2:1,26,no
Bundesliga,2018/2019,17,Bayer Leverkusen,Hertha BSC,1:0,2:0,23,no
Bundesliga,2018/2019,17,Bayer Leverkusen,Hertha BSC,1:0,1:0,5,no
Bundesliga,2018/2019,17,Hannover 96,Fortuna Düsseldorf,0:1,0:1,93,yes
Bundesliga,2018/2019,17,RB Leipzig,SV Werder Bremen,3:2,3:2,87,no
Bundesliga,2018/2019,17,RB Leipzig,SV Werder Bremen,3:2,2:2,77,no
Bundesliga,2018/2019,17,RB Leipzig,SV Werder Bremen,3:2,2:1,67,no
Bundesliga,2018/2019,17,RB Leipzig,SV Werder Bremen,3:2,2:0,44,no
Bundesliga,2018/2019,17,RB Leipzig,SV Werder Bremen,3:2,1:0,22,no
Bundesliga,2018/2019,17,VfB Stuttgart,FC Schalke 04,1:3,1:3,78,no
Bundesliga,2018/2019,17,VfB Stuttgart,FC Schalke 04,1:3,1:2,76,no
Bundesliga,2018/2019,17,VfB Stuttgart,FC Schalke 04,1:3,0:2,70,no
Bundesliga,2018/2019,17,VfB Stuttgart,FC Schalke 04,1:3,0:1,10,no
Bundesliga,2018/2019,17,Eintracht Frankfurt,FC Bayern München,0:3,0:3,89,no
Bundesliga,2018/2019,17,Eintracht Frankfurt,FC Bayern München,0:3,0:2,79,no
Bundesliga,2018/2019,17,Eintracht Frankfurt,FC Bayern München,0:3,0:1,35,no
Bundesliga,2018/2019,17,FC Augsburg,VfL Wolfsburg,2:3,2:3,89,no
Bundesliga,2018/2019,17,FC Augsburg,VfL Wolfsburg,2:3,2:2,59,no
Bundesliga,2018/2019,17,FC Augsburg,VfL Wolfsburg,2:3,1:2,49,no
Bundesliga,2018/2019,17,FC Augsburg,VfL Wolfsburg,2:3,0:2,41,no
Bundesliga,2018/2019,17,FC Augsburg,VfL Wolfsburg,2:3,0:1,33,no
Bundesliga,2018/2019,17,1899 Hoffenheim,1. FSV Mainz 05,1:1,1:1,16,no
Bundesliga,2018/2019,17,1899 Hoffenheim,1. FSV Mainz 05,1:1,1:0,11,no
Bundesliga,2018/2019,18,1899 Hoffenheim,FC Bayern München,1:3,1:3,87,no
Bundesliga,2018/2019,18,1899 Hoffenheim,FC Bayern München,1:3,1:2,59,no
Bundesliga,2018/2019,18,1899 Hoffenheim,FC Bayern München,1:3,0:2,46,yes
Bundesliga,2018/2019,18,1899 Hoffenheim,FC Bayern München,1:3,0:1,34,no
Bundesliga,2018/2019,18,Bayer Leverkusen,Borussia Mönchengladbach,0:1,0:1,37,no
Bundesliga,2018/2019,18,Eintracht Frankfurt,SC Freiburg,3:1,3:1,69,no
Bundesliga,2018/2019,18,Eintracht Frankfurt,SC Freiburg,3:1,3:0,45,no
Bundesliga,2018/2019,18,Eintracht Frankfurt,SC Freiburg,3:1,2:0,40,no
Bundesliga,2018/2019,18,Eintracht Frankfurt,SC Freiburg,3:1,1:0,36,no
Bundesliga,2018/2019,18,FC Augsburg,Fortuna Düsseldorf,1:2,1:2,89,no
Bundesliga,2018/2019,18,FC Augsburg,Fortuna Düsseldorf,1:2,1:1,64,no
Bundesliga,2018/2019,18,FC Augsburg,Fortuna Düsseldorf,1:2,0:1,45,no
Bundesliga,2018/2019,18,Hannover 96,SV Werder Bremen,0:1,0:1,32,no
Bundesliga,2018/2019,18,VfB Stuttgart,1. FSV Mainz 05,2:3,2:3,85,no
Bundesliga,2018/2019,18,VfB Stuttgart,1. FSV Mainz 05,2:3,1:3,83,no
Bundesliga,2018/2019,18,VfB Stuttgart,1. FSV Mainz 05,2:3,0:3,72,no
Bundesliga,2018/2019,18,VfB Stuttgart,1. FSV Mainz 05,2:3,0:2,28,no
Bundesliga,2018/2019,18,VfB Stuttgart,1. FSV Mainz 05,2:3,0:1,22,no
Bundesliga,2018/2019,18,RB Leipzig,Borussia Dortmund,0:1,0:1,19,no
Bundesliga,2018/2019,18,1. FC Nürnberg,Hertha BSC,1:3,1:3,70,no
Bundesliga,2018/2019,18,1. FC Nürnberg,Hertha BSC,1:3,1:2,50,no
Bundesliga,2018/2019,18,1. FC Nürnberg,Hertha BSC,1:3,1:1,42,no
Bundesliga,2018/2019,18,1. FC Nürnberg,Hertha BSC,1:3,0:1,15,no
Bundesliga,2018/2019,18,FC Schalke 04,VfL Wolfsburg,1:0,2:1,78,no
Bundesliga,2018/2019,18,FC Schalke 04,VfL Wolfsburg,1:0,1:1,20,no
Bundesliga,2018/2019,18,FC Schalke 04,VfL Wolfsburg,1:0,1:0,8,no
Bundesliga,2018/2019,19,Hertha BSC,FC Schalke 04,2:2,2:2,49,yes
Bundesliga,2018/2019,19,Hertha BSC,FC Schalke 04,2:2,1:2,44,no
Bundesliga,2018/2019,19,Hertha BSC,FC Schalke 04,2:2,1:1,39,no
Bundesliga,2018/2019,19,Hertha BSC,FC Schalke 04,2:2,0:1,17,no
Bundesliga,2018/2019,19,1. FSV Mainz 05,1. FC Nürnberg,2:1,2:1,73,no
Bundesliga,2018/2019,19,1. FSV Mainz 05,1. FC Nürnberg,2:1,1:1,43,no
Bundesliga,2018/2019,19,1. FSV Mainz 05,1. FC Nürnberg,2:1,1:0,12,no
Bundesliga,2018/2019,19,Borussia Dortmund,Hannover 96,5:1,5:1,90,no
Bundesliga,2018/2019,19,Borussia Dortmund,Hannover 96,5:1,4:1,86,no
Bundesliga,2018/2019,19,Borussia Dortmund,Hannover 96,5:1,4:0,67,no
Bundesliga,2018/2019,19,Borussia Dortmund,Hannover 96,5:1,3:0,62,no
Bundesliga,2018/2019,19,Borussia Dortmund,Hannover 96,5:1,2:0,60,no
Bundesliga,2018/2019,19,Borussia Dortmund,Hannover 96,5:1,1:0,24,no
Bundesliga,2018/2019,19,Borussia Mönchengladbach,FC Augsburg,2:0,2:0,93,yes
Bundesliga,2018/2019,19,Borussia Mönchengladbach,FC Augsburg,2:0,1:0,78,no
Bundesliga,2018/2019,19,SC Freiburg,1899 Hoffenheim,2:4,2:4,85,no
Bundesliga,2018/2019,19,SC Freiburg,1899 Hoffenheim,2:4,2:3,77,no
Bundesliga,2018/2019,19,SC Freiburg,1899 Hoffenheim,2:4,1:3,72,no
Bundesliga,2018/2019,19,SC Freiburg,1899 Hoffenheim,2:4,1:2,59,no
Bundesliga,2018/2019,19,SC Freiburg,1899 Hoffenheim,2:4,1:1,42,no
Bundesliga,2018/2019,19,SC Freiburg,1899 Hoffenheim,2:4,0:1,19,no
Bundesliga,2018/2019,19,VfL Wolfsburg,Bayer Leverkusen,0:3,0:3,88,no
Bundesliga,2018/2019,19,VfL Wolfsburg,Bayer Leverkusen,0:3,0:2,62,no
Bundesliga,2018/2019,19,VfL Wolfsburg,Bayer Leverkusen,0:3,0:1,45,no
Bundesliga,2018/2019,19,SV Werder Bremen,Eintracht Frankfurt,2:2,2:2,68,no
Bundesliga,2018/2019,19,SV Werder Bremen,Eintracht Frankfurt,2:2,2:1,52,no
Bundesliga,2018/2019,19,SV Werder Bremen,Eintracht Frankfurt,2:2,1:1,35,no
Bundesliga,2018/2019,19,SV Werder Bremen,Eintracht Frankfurt,2:2,1:0,27,no
Bundesliga,2018/2019,19,FC Bayern München,VfB Stuttgart,4:1,4:1,84,no
Bundesliga,2018/2019,19,FC Bayern München,VfB Stuttgart,4:1,3:1,71,no
Bundesliga,2018/2019,19,FC Bayern München,VfB Stuttgart,4:1,2:1,55,no
Bundesliga,2018/2019,19,FC Bayern München,VfB Stuttgart,4:1,1:1,26,no
Bundesliga,2018/2019,19,FC Bayern München,VfB Stuttgart,4:1,1:0,5,no
Bundesliga,2018/2019,19,Fortuna Düsseldorf,RB Leipzig,0:2,0:4,68,no
Bundesliga,2018/2019,19,Fortuna Düsseldorf,RB Leipzig,0:2,0:3,16,no
Bundesliga,2018/2019,19,Fortuna Düsseldorf,RB Leipzig,0:2,0:2,9,no
Bundesliga,2018/2019,19,Fortuna Düsseldorf,RB Leipzig,0:2,0:1,2,no
Bundesliga,2018/2019,2,1. FC Nürnberg,1. FSV Mainz 05,1:1,1:1,48,no
Bundesliga,2018/2019,2,1. FC Nürnberg,1. FSV Mainz 05,1:1,0:1,25,no
Bundesliga,2018/2019,2,1899 Hoffenheim,SC Freiburg,3:1,3:1,95,yes
Bundesliga,2018/2019,2,1899 Hoffenheim,SC Freiburg,3:1,2:1,63,no
Bundesliga,2018/2019,2,1899 Hoffenheim,SC Freiburg,3:1,1:1,50,no
Bundesliga,2018/2019,2,1899 Hoffenheim,SC Freiburg,3:1,0:1,36,no
Bundesliga,2018/2019,2,Bayer Leverkusen,VfL Wolfsburg,1:3,1:3,60,no
Bundesliga,2018/2019,2,Bayer Leverkusen,VfL Wolfsburg,1:3,1:2,55,no
Bundesliga,2018/2019,2,Bayer Leverkusen,VfL Wolfsburg,1:3,1:1,36,no
Bundesliga,2018/2019,2,Bayer Leverkusen,VfL Wolfsburg,1:3,1:0,24,no
Bundesliga,2018/2019,2,Eintracht Frankfurt,SV Werder Bremen,1:2,1:2,97,yes
Bundesliga,2018/2019,2,Eintracht Frankfurt,SV Werder Bremen,1:2,1:1,54,no
Bundesliga,2018/2019,2,Eintracht Frankfurt,SV Werder Bremen,1:2,0:1,32,no
Bundesliga,2018/2019,2,FC Augsburg,Borussia Mönchengladbach,1:1,1:1,68,no
Bundesliga,2018/2019,2,FC Augsburg,Borussia Mönchengladbach,1:1,1:0,12,no
Bundesliga,2018/2019,2,VfB Stuttgart,FC Bayern München,0:3,0:3,76,no
Bundesliga,2018/2019,2,VfB Stuttgart,FC Bayern München,0:3,0:2,62,no
Bundesliga,2018/2019,2,VfB Stuttgart,FC Bayern München,0:3,0:1,37,no
Bundesliga,2018/2019,2,RB Leipzig,Fortuna Düsseldorf,1:1,1:1,68,no
Bundesliga,2018/2019,2,RB Leipzig,Fortuna Düsseldorf,1:1,0:1,47,no
Bundesliga,2018/2019,2,FC Schalke 04,Hertha BSC,0:2,0:2,96,yes
Bundesliga,2018/2019,2,FC Schalke 04,Hertha BSC,0:2,0:1,90,no
Bundesliga,2018/2019,20,Hannover 96,RB Leipzig,0:3,0:3,85,no
Bundesliga,2018/2019,20,Hannover 96,RB Leipzig,0:3,0:2,64,no
Bundesliga,2018/2019,20,Hannover 96,RB Leipzig,0:3,0:1,48,yes
Bundesliga,2018/2019,20,1. FC Nürnberg,SV Werder Bremen,1:1,1:1,86,no
Bundesliga,2018/2019,20,1. FC Nürnberg,SV Werder Bremen,1:1,0:1,64,no
Bundesliga,2018/2019,20,1899 Hoffenheim,Fortuna Düsseldorf,1:1,1:1,46,no
Bundesliga,2018/2019,20,1899 Hoffenheim,Fortuna Düsseldorf,1:1,1:0,16,no
Bundesliga,2018/2019,20,Bayer Leverkusen,FC Bayern München,3:1,3:1,87,no
Bundesliga,2018/2019,20,Bayer Leverkusen,FC Bayern München,3:1,2:1,63,no
Bundesliga,2018/2019,20,Bayer Leverkusen,FC Bayern München,3:1,1:1,53,no
Bundesliga,2018/2019,20,Bayer Leverkusen,FC Bayern München,3:1,0:1,41,no
Bundesliga,2018/2019,20,Eintracht Frankfurt,Borussia Dortmund,1:1,1:1,36,no
Bundesliga,2018/2019,20,Eintracht Frankfurt,Borussia Dortmund,1:1,0:1,22,no
Bundesliga,2018/2019,20,Hertha BSC,VfL Wolfsburg,0:1,0:1,65,no
Bundesliga,2018/2019,20,FC Schalke 04,Borussia Mönchengladbach,0:2,0:2,91,yes
Bundesliga,2018/2019,20,FC Schalke 04,Borussia Mönchengladbach,0:2,0:1,85,no
Bundesliga,2018/2019,20,FC Augsburg,1. FSV Mainz 05,1:0,3:0,54,no
Bundesliga,2018/2019,20,FC Augsburg,1. FSV Mainz 05,1:0,2:0,34,no
Bundesliga,2018/2019,20,FC Augsburg,1. FSV Mainz 05,1:0,1:0,8,no
Bundesliga,2018/2019,20,VfB Stuttgart,SC Freiburg,2:2,2:2,94,yes
Bundesliga,2018/2019,20,VfB Stuttgart,SC Freiburg,2:2,2:1,89,no
Bundesliga,2018/2019,20,VfB Stuttgart,SC Freiburg,2:2,1:1,83,no
Bundesliga,2018/2019,20,VfB Stuttgart,SC Freiburg,2:2,0:1,75,no
Bundesliga,2018/2019,21,1. FSV Mainz 05,Bayer Leverkusen,1:1,1:5,64,no
Bundesliga,2018/2019,21,1. FSV Mainz 05,Bayer Leverkusen,1:1,1:4,43,no
Bundesliga,2018/2019,21,1. FSV Mainz 05,Bayer Leverkusen,1:1,1:3,30,no
Bundesliga,2018/2019,21,1. FSV Mainz 05,Bayer Leverkusen,1:1,1:2,19,no
Bundesliga,2018/2019,21,1. FSV Mainz 05,Bayer Leverkusen,1:1,1:1,9,no
Bundesliga,2018/2019,21,1. FSV Mainz 05,Bayer Leverkusen,1:1,0:1,5,no
Bundesliga,2018/2019,21,Borussia Dortmund,1899 Hoffenheim,3:3,3:3,87,no
Bundesliga,2018/2019,21,Borussia Dortmund,1899 Hoffenheim,3:3,3:2,83,no
Bundesliga,2018/2019,21,Borussia Dortmund,1899 Hoffenheim,3:3,3:1,75,no
Bundesliga,2018/2019,21,Borussia Dortmund,1899 Hoffenheim,3:3,3:0,66,no
Bundesliga,2018/2019,21,Borussia Dortmund,1899 Hoffenheim,3:3,2:0,43,no
Bundesliga,2018/2019,21,Borussia Dortmund,1899 Hoffenheim,3:3,1:0,32,no
Bundesliga,2018/2019,21,Borussia Mönchengladbach,Hertha BSC,0:3,0:3,76,no
Bundesliga,2018/2019,21,Borussia Mönchengladbach,Hertha BSC,0:3,0:2,56,no
Bundesliga,2018/2019,21,Borussia Mönchengladbach,Hertha BSC,0:3,0:1,30,no
Bundesliga,2018/2019,21,Hannover 96,1. FC Nürnberg,2:0,2:0,77,no
Bundesliga,2018/2019,21,Hannover 96,1. FC Nürnberg,2:0,1:0,50,yes
Bundesliga,2018/2019,21,SC Freiburg,VfL Wolfsburg,3:3,3:3,87,no
Bundesliga,2018/2019,21,SC Freiburg,VfL Wolfsburg,3:3,2:3,74,no
Bundesliga,2018/2019,21,SC Freiburg,VfL Wolfsburg,3:3,2:2,70,no
Bundesliga,2018/2019,21,SC Freiburg,VfL Wolfsburg,3:3,1:2,63,no
Bundesliga,2018/2019,21,SC Freiburg,VfL Wolfsburg,3:3,1:1,37,no
Bundesliga,2018/2019,21,SC Freiburg,VfL Wolfsburg,3:3,0:1,11,no
Bundesliga,2018/2019,21,FC Bayern München,FC Schalke 04,3:1,3:1,57,no
Bundesliga,2018/2019,21,FC Bayern München,FC Schalke 04,3:1,2:1,27,no
Bundesliga,2018/2019,21,FC Bayern München,FC Schalke 04,3:1,1:1,25,no
Bundesliga,2018/2019,21,FC Bayern München,FC Schalke 04,3:1,1:0,11,no
Bundesliga,2018/2019,21,SV Werder Bremen,FC Augsburg,4:0,4:0,83,no
Bundesliga,2018/2019,21,SV Werder Bremen,FC Augsburg,4:0,3:0,28,no
Bundesliga,2018/2019,21,SV Werder Bremen,FC Augsburg,4:0,2:0,27,no
Bundesliga,2018/2019,21,SV Werder Bremen,FC Augsburg,4:0,1:0,5,no
Bundesliga,2018/2019,21,Fortuna Düsseldorf,VfB Stuttgart,3:0,3:0,93,yes
Bundesliga,2018/2019,21,Fortuna Düsseldorf,VfB Stuttgart,3:0,2:0,85,no
Bundesliga,2018/2019,21,Fortuna Düsseldorf,VfB Stuttgart,3:0,1:0,49,no
Bundesliga,2018/2019,22,FC Augsburg,FC Bayern München,2:3,2:3,53,no
Bundesliga,2018/2019,22,FC Augsburg,FC Bayern München,2:3,2:2,45,no
Bundesliga,2018/2019,22,FC Augsburg,FC Bayern München,2:3,2:1,23,no
Bundesliga,2018/2019,22,FC Augsburg,FC Bayern München,2:3,1:1,17,no
Bundesliga,2018/2019,22,FC Augsburg,FC Bayern München,2:3,1:0,1,no
Bundesliga,2018/2019,22,1899 Hoffenheim,Hannover 96,3:0,3:0,80,no
Bundesliga,2018/2019,22,1899 Hoffenheim,Hannover 96,3:0,2:0,14,no
Bundesliga,2018/2019,22,1899 Hoffenheim,Hannover 96,3:0,1:0,4,no
Bundesliga,2018/2019,22,VfB Stuttgart,RB Leipzig,1:3,1:3,74,no
Bundesliga,2018/2019,22,VfB Stuttgart,RB Leipzig,1:3,1:2,68,no
Bundesliga,2018/2019,22,VfB Stuttgart,RB Leipzig,1:3,1:1,16,no
Bundesliga,2018/2019,22,VfB Stuttgart,RB Leipzig,1:3,0:1,6,no
Bundesliga,2018/2019,22,VfL Wolfsburg,1. FSV Mainz 05,3:0,3:0,76,no
Bundesliga,2018/2019,22,VfL Wolfsburg,1. FSV Mainz 05,3:0,2:0,70,no
Bundesliga,2018/2019,22,VfL Wolfsburg,1. FSV Mainz 05,3:0,1:0,4,no
Bundesliga,2018/2019,22,Hertha BSC,SV Werder Bremen,1:1,1:1,97,yes
Bundesliga,2018/2019,22,Hertha BSC,SV Werder Bremen,1:1,1:0,25,no
Bundesliga,2018/2019,22,Eintracht Frankfurt,Borussia Mönchengladbach,1:1,1:1,82,no
Bundesliga,2018/2019,22,Eintracht Frankfurt,Borussia Mönchengladbach,1:1,1:0,46,yes
Bundesliga,2018/2019,22,Bayer Leverkusen,Fortuna Düsseldorf,2:0,2:0,66,no
Bundesliga,2018/2019,22,Bayer Leverkusen,Fortuna Düsseldorf,2:0,1:0,18,no
Bundesliga,2018/2019,23,SV Werder Bremen,VfB Stuttgart,1:1,1:1,45,no
Bundesliga,2018/2019,23,SV Werder Bremen,VfB Stuttgart,1:1,0:1,2,no
Bundesliga,2018/2019,23,RB Leipzig,1899 Hoffenheim,1:1,1:1,89,no
Bundesliga,2018/2019,23,RB Leipzig,1899 Hoffenheim,1:1,0:1,22,no
Bundesliga,2018/2019,23,1. FSV Mainz 05,FC Schalke 04,3:0,3:0,84,no
Bundesliga,2018/2019,23,1. FSV Mainz 05,FC Schalke 04,3:0,2:0,73,no
Bundesliga,2018/2019,23,1. FSV Mainz 05,FC Schalke 04,3:0,1:0,18,no
Bundesliga,2018/2019,23,Borussia Mönchengladbach,VfL Wolfsburg,0:3,0:3,83,no
Bundesliga,2018/2019,23,Borussia Mönchengladbach,VfL Wolfsburg,0:3,0:2,68,no
Bundesliga,2018/2019,23,Borussia Mönchengladbach,VfL Wolfsburg,0:3,0:1,38,no
Bundesliga,2018/2019,23,FC Bayern München,Hertha BSC,1:0,1:0,84,no
Bundesliga,2018/2019,23,SC Freiburg,FC Augsburg,5:1,5:1,91,yes
Bundesliga,2018/2019,23,SC Freiburg,FC Augsburg,5:1,4:1,85,no
Bundesliga,2018/2019,23,SC Freiburg,FC Augsburg,5:1,3:1,64,no
Bundesliga,2018/2019,23,SC Freiburg,FC Augsburg,5:1,3:0,52,no
Bundesliga,2018/2019,23,SC Freiburg,FC Augsburg,5:1,2:0,43,no
Bundesliga,2018/2019,23,SC Freiburg,FC Augsburg,5:1,1:0,30,no
Bundesliga,2018/2019,23,Fortuna Düsseldorf,1. FC Nürnberg,2:1,2:1,83,no
Bundesliga,2018/2019,23,Fortuna Düsseldorf,1. FC Nürnberg,2:1,1:1,41,no
Bundesliga,2018/2019,23,Fortuna Düsseldorf,1. FC Nürnberg,2:1,0:1,4,no
Bundesliga,2018/2019,23,Hannover 96,Eintracht Frankfurt,0:3,0:3,91,yes
Bundesliga,2018/2019,23,Hannover 96,Eintracht Frankfurt,0:3,0:2,63,no
Bundesliga,2018/2019,23,Hannover 96,Eintracht Frankfurt,0:3,0:1,54,no
Bundesliga,2018/2019,23,Borussia Dortmund,Bayer Leverkusen,3:2,3:2,75,no
Bundesliga,2018/2019,23,Borussia Dortmund,Bayer Leverkusen,3:2,3:1,60,no
Bundesliga,2018/2019,23,Borussia Dortmund,Bayer Leverkusen,3:2,2:1,38,no
Bundesliga,2018/2019,23,Borussia Dortmund,Bayer Leverkusen,3:2,1:1,37,no
Bundesliga,2018/2019,23,Borussia Dortmund,Bayer Leverkusen,3:2,1:0,30,no
Bundesliga,2018/2019,24,FC Augsburg,Borussia Dortmund,2:1,2:1,81,no
Bundesliga,2018/2019,24,FC Augsburg,Borussia Dortmund,2:1,2:0,68,no
Bundesliga,2018/2019,24,FC Augsburg,Borussia Dortmund,2:1,1:0,24,no
Bundesliga,2018/2019,24,1. FC Nürnberg,RB Leipzig,0:1,0:1,40,no
Bundesliga,2018/2019,24,Bayer Leverkusen,SC Freiburg,2:0,2:0,73,no
Bundesliga,2018/2019,24,Bayer Leverkusen,SC Freiburg,2:0,1:0,4,no
Bundesliga,2018/2019,24,Eintracht Frankfurt,1899 Hoffenheim,3:2,3:2,97,yes
Bundesliga,2018/2019,24,Eintracht Frankfurt,1899 Hoffenheim,3:2,2:2,89,no
Bundesliga,2018/2019,24,Eintracht Frankfurt,1899 Hoffenheim,3:2,1:2,65,no
Bundesliga,2018/2019,24,Eintracht Frankfurt,1899 Hoffenheim,3:2,1:1,60,no
Bundesliga,2018/2019,24,Eintracht Frankfurt,1899 Hoffenheim,3:2,1:0,43,no
Bundesliga,2018/2019,24,FC Schalke 04,Fortuna Düsseldorf,0:4,0:4,84,no
Bundesliga,2018/2019,24,FC Schalke 04,Fortuna Düsseldorf,0:4,0:3,68,no
Bundesliga,2018/2019,24,FC Schalke 04,Fortuna Düsseldorf,0:4,0:2,62,no
Bundesliga,2018/2019,24,FC Schalke 04,Fortuna Düsseldorf,0:4,0:1,35,no
Bundesliga,2018/2019,24,Hertha BSC,1. FSV Mainz 05,2:1,2:1,60,no
