League,Saison,Spieltag,hometeam_raw,awayteam_raw,final_score_raw,goal_raw,goal_time_raw,extratime_raw
Ligue Une,2017/2018,12.0,FC Metz,OSC Lille,0:3,0:3,87',0.0
Ligue Une,2017/2018,12.0,FC Metz,OSC Lille,0:3,0:2,67',0.0
Ligue Une,2017/2018,12.0,FC Metz,OSC Lille,0:3,0:1,47,1.0
Ligue Une,2017/2018,12.0,Olympique Marseille,SM Caen,5:0,5:0,81',0.0
Ligue Une,2017/2018,12.0,Olympique Marseille,SM Caen,5:0,4:0,76',0.0
Ligue Une,2017/2018,12.0,Olympique Marseille,SM Caen,5:0,3:0,52',0.0
Ligue Une,2017/2018,12.0,Olympique Marseille,SM Caen,5:0,2:0,47',0.0
Ligue Une,2017/2018,12.0,Olympique Marseille,SM Caen,5:0,1:0,43',0.0
Ligue Une,2017/2018,12.0,AS St. Etienne,Olympique Lyon,0:5,0:5,84',0.0
Ligue Une,2017/2018,12.0,AS St. Etienne,Olympique Lyon,0:5,0:4,65',0.0
Ligue Une,2017/2018,12.0,AS St. Etienne,Olympique Lyon,0:5,0:3,58',0.0
Ligue Une,2017/2018,12.0,AS St. Etienne,Olympique Lyon,0:5,0:2,47',0.0
Ligue Une,2017/2018,12.0,AS St. Etienne,Olympique Lyon,0:5,0:1,25',0.0
Ligue Une,2017/2018,13.0,OSC Lille,AS St. Etienne,3:1,3:1,89',0.0
Ligue Une,2017/2018,13.0,OSC Lille,AS St. Etienne,3:1,2:1,71',0.0
Ligue Une,2017/2018,13.0,OSC Lille,AS St. Etienne,3:1,1:1,45',0.0
Ligue Une,2017/2018,13.0,OSC Lille,AS St. Etienne,3:1,1:0,45',0.0
Ligue Une,2017/2018,13.0,SC Amiens,AS Monaco,1:1,1:1,67',0.0
Ligue Une,2017/2018,13.0,SC Amiens,AS Monaco,1:1,1:0,31',0.0
Ligue Une,2017/2018,13.0,Paris St. Germain,FC Nantes,4:1,4:1,79',0.0
Ligue Une,2017/2018,13.0,Paris St. Germain,FC Nantes,4:1,3:1,65',0.0
Ligue Une,2017/2018,13.0,Paris St. Germain,FC Nantes,4:1,2:1,60',0.0
Ligue Une,2017/2018,13.0,Paris St. Germain,FC Nantes,4:1,2:0,42',0.0
Ligue Une,2017/2018,13.0,Paris St. Germain,FC Nantes,4:1,1:0,38',0.0
Ligue Une,2017/2018,13.0,Dijon Football,ES Troyes AC,3:1,3:1,50',0.0
Ligue Une,2017/2018,13.0,Dijon Football,ES Troyes AC,3:1,2:1,46',0.0
Ligue Une,2017/2018,13.0,Dijon Football,ES Troyes AC,3:1,1:1,29',0.0
Ligue Une,2017/2018,13.0,Dijon Football,ES Troyes AC,3:1,0:1,18',0.0
Ligue Une,2017/2018,13.0,EA Guingamp,SCO Angers,1:1,1:1,61',0.0
Ligue Une,2017/2018,13.0,EA Guingamp,SCO Angers,1:1,1:0,23',0.0
Ligue Une,2017/2018,13.0,Racing Straßburg,Stade Rennes,2:1,2:1,88',0.0
Ligue Une,2017/2018,13.0,Racing Straßburg,Stade Rennes,2:1,2:0,82',0.0
Ligue Une,2017/2018,13.0,Racing Straßburg,Stade Rennes,2:1,1:0,63',0.0
Ligue Une,2017/2018,13.0,SM Caen,OGC Nizza,1:1,1:1,93,1.0
Ligue Une,2017/2018,13.0,SM Caen,OGC Nizza,1:1,0:1,40',0.0
Ligue Une,2017/2018,13.0,Girondins Bordeaux,Olympique Marseille,1:1,1:1,95,1.0
Ligue Une,2017/2018,13.0,Girondins Bordeaux,Olympique Marseille,1:1,1:0,3',0.0
Ligue Une,2017/2018,14.0,AS St. Etienne,Racing Straßburg,2:2,2:2,63',0.0
Ligue Une,2017/2018,14.0,AS St. Etienne,Racing Straßburg,2:2,2:1,56',0.0
Ligue Une,2017/2018,14.0,AS St. Etienne,Racing Straßburg,2:2,1:1,45',0.0
Ligue Une,2017/2018,14.0,AS St. Etienne,Racing Straßburg,2:2,1:0,41',0.0
Ligue Une,2017/2018,14.0,Stade Rennes,FC Nantes,2:1,2:1,88',0.0
Ligue Une,2017/2018,14.0,Stade Rennes,FC Nantes,2:1,1:1,73',0.0
Ligue Une,2017/2018,14.0,Stade Rennes,FC Nantes,2:1,1:0,73',0.0
Ligue Une,2017/2018,14.0,Dijon Football,FC Toulouse,3:1,3:1,71',0.0
Ligue Une,2017/2018,14.0,Dijon Football,FC Toulouse,3:1,3:0,64',0.0
Ligue Une,2017/2018,14.0,Dijon Football,FC Toulouse,3:1,2:0,57',0.0
Ligue Une,2017/2018,14.0,Dijon Football,FC Toulouse,3:1,1:0,42',0.0
Ligue Une,2017/2018,14.0,ES Troyes AC,SCO Angers,3:0,3:0,84',0.0
Ligue Une,2017/2018,14.0,ES Troyes AC,SCO Angers,3:0,2:0,48,1.0
Ligue Une,2017/2018,14.0,ES Troyes AC,SCO Angers,3:0,1:0,12',0.0
Ligue Une,2017/2018,14.0,FC Metz,SC Amiens,0:2,0:2,66',0.0
Ligue Une,2017/2018,14.0,FC Metz,SC Amiens,0:2,0:1,29',0.0
Ligue Une,2017/2018,14.0,HSC Montpellier,OSC Lille,1:0,3:0,31',0.0
Ligue Une,2017/2018,14.0,HSC Montpellier,OSC Lille,1:0,2:0,26',0.0
Ligue Une,2017/2018,14.0,HSC Montpellier,OSC Lille,1:0,1:0,5',0.0
Ligue Une,2017/2018,14.0,SM Caen,Girondins Bordeaux,1:0,1:0,23',0.0
Ligue Une,2017/2018,14.0,OGC Nizza,Olympique Lyon,0:5,0:5,79',0.0
Ligue Une,2017/2018,14.0,OGC Nizza,Olympique Lyon,0:5,0:4,70',0.0
Ligue Une,2017/2018,14.0,OGC Nizza,Olympique Lyon,0:5,0:3,38',0.0
Ligue Une,2017/2018,14.0,OGC Nizza,Olympique Lyon,0:5,0:2,27',0.0
Ligue Une,2017/2018,14.0,OGC Nizza,Olympique Lyon,0:5,0:1,20',0.0
Ligue Une,2017/2018,14.0,Olympique Marseille,EA Guingamp,1:0,1:0,31',0.0
Ligue Une,2017/2018,14.0,AS Monaco,Paris St. Germain,1:2,1:2,81',0.0
Ligue Une,2017/2018,14.0,AS Monaco,Paris St. Germain,1:2,0:2,52',0.0
Ligue Une,2017/2018,14.0,AS Monaco,Paris St. Germain,1:2,0:1,52',0.0
Ligue Une,2017/2018,15.0,SC Amiens,Dijon Football,2:1,2:1,50',0.0
Ligue Une,2017/2018,15.0,SC Amiens,Dijon Football,2:1,1:1,15',0.0
Ligue Une,2017/2018,15.0,SC Amiens,Dijon Football,2:1,1:0,3',0.0
Ligue Une,2017/2018,15.0,Girondins Bordeaux,AS St. Etienne,3:0,3:0,57',0.0
Ligue Une,2017/2018,15.0,Girondins Bordeaux,AS St. Etienne,3:0,2:0,31',0.0
Ligue Une,2017/2018,15.0,Girondins Bordeaux,AS St. Etienne,3:0,1:0,5',0.0
Ligue Une,2017/2018,15.0,FC Metz,Olympique Marseille,0:3,0:3,71',0.0
Ligue Une,2017/2018,15.0,FC Metz,Olympique Marseille,0:3,0:2,36',0.0
Ligue Une,2017/2018,15.0,FC Metz,Olympique Marseille,0:3,0:1,18',0.0
Ligue Une,2017/2018,15.0,FC Nantes,AS Monaco,1:0,1:0,93,1.0
Ligue Une,2017/2018,15.0,FC Toulouse,OGC Nizza,1:2,1:2,92,1.0
Ligue Une,2017/2018,15.0,FC Toulouse,OGC Nizza,1:2,1:1,80',0.0
Ligue Une,2017/2018,15.0,FC Toulouse,OGC Nizza,1:2,1:0,79',0.0
Ligue Une,2017/2018,15.0,Olympique Lyon,OSC Lille,1:2,1:2,40',0.0
Ligue Une,2017/2018,15.0,Olympique Lyon,OSC Lille,1:2,1:1,36',0.0
Ligue Une,2017/2018,15.0,Olympique Lyon,OSC Lille,1:2,0:1,21',0.0
Ligue Une,2017/2018,15.0,SCO Angers,Stade Rennes,1:2,1:2,84',0.0
Ligue Une,2017/2018,15.0,SCO Angers,Stade Rennes,1:2,1:1,51',0.0
Ligue Une,2017/2018,15.0,SCO Angers,Stade Rennes,1:2,1:0,37',0.0
Ligue Une,2017/2018,15.0,Paris St. Germain,ES Troyes AC,2:0,2:0,90',0.0
Ligue Une,2017/2018,15.0,Paris St. Germain,ES Troyes AC,2:0,1:0,73',0.0
Ligue Une,2017/2018,16.0,Dijon Football,Girondins Bordeaux,3:2,3:2,86',0.0
Ligue Une,2017/2018,16.0,Dijon Football,Girondins Bordeaux,3:2,2:2,52',0.0
Ligue Une,2017/2018,16.0,Dijon Football,Girondins Bordeaux,3:2,1:2,36',0.0
Ligue Une,2017/2018,16.0,Dijon Football,Girondins Bordeaux,3:2,1:1,34',0.0
Ligue Une,2017/2018,16.0,Dijon Football,Girondins Bordeaux,3:2,0:1,13',0.0
Ligue Une,2017/2018,16.0,Racing Straßburg,Paris St. Germain,2:1,2:1,65',0.0
Ligue Une,2017/2018,16.0,Racing Straßburg,Paris St. Germain,2:1,1:1,42',0.0
Ligue Une,2017/2018,16.0,Racing Straßburg,Paris St. Germain,2:1,1:0,13',0.0
Ligue Une,2017/2018,16.0,AS Monaco,SCO Angers,1:0,1:0,2',0.0
Ligue Une,2017/2018,16.0,ES Troyes AC,EA Guingamp,0:1,0:1,62',0.0
Ligue Une,2017/2018,16.0,OGC Nizza,FC Metz,3:1,3:1,71',0.0
Ligue Une,2017/2018,16.0,OGC Nizza,FC Metz,3:1,2:1,56',0.0
Ligue Une,2017/2018,16.0,OGC Nizza,FC Metz,3:1,1:1,29',0.0
Ligue Une,2017/2018,16.0,OGC Nizza,FC Metz,3:1,1:0,26',0.0
Ligue Une,2017/2018,16.0,OSC Lille,FC Toulouse,1:0,1:0,63',0.0
Ligue Une,2017/2018,16.0,Stade Rennes,SC Amiens,2:0,2:0,84',0.0
Ligue Une,2017/2018,16.0,Stade Rennes,SC Amiens,2:0,1:0,72',0.0
Ligue Une,2017/2018,16.0,AS St. Etienne,FC Nantes,1:1,1:1,61',0.0
Ligue Une,2017/2018,16.0,AS St. Etienne,FC Nantes,1:1,1:0,38',0.0
Ligue Une,2017/2018,16.0,SM Caen,Olympique Lyon,1:2,1:2,90',0.0
Ligue Une,2017/2018,16.0,SM Caen,Olympique Lyon,1:2,0:2,54',0.0
Ligue Une,2017/2018,16.0,SM Caen,Olympique Lyon,1:2,0:1,10',0.0
Ligue Une,2017/2018,16.0,HSC Montpellier,Olympique Marseille,1:1,1:1,45',0.0
Ligue Une,2017/2018,16.0,HSC Montpellier,Olympique Marseille,1:1,1:0,29',0.0
Ligue Une,2017/2018,17.0,Girondins Bordeaux,Racing Straßburg,0:3,0:3,64',0.0
Ligue Une,2017/2018,17.0,Girondins Bordeaux,Racing Straßburg,0:3,0:2,38',0.0
Ligue Une,2017/2018,17.0,Girondins Bordeaux,Racing Straßburg,0:3,0:1,2',0.0
Ligue Une,2017/2018,17.0,Paris St. Germain,OSC Lille,3:1,3:1,94,1.0
Ligue Une,2017/2018,17.0,Paris St. Germain,OSC Lille,3:1,2:1,86',0.0
Ligue Une,2017/2018,17.0,Paris St. Germain,OSC Lille,3:1,2:0,49',0.0
Ligue Une,2017/2018,17.0,Paris St. Germain,OSC Lille,3:1,1:0,28',0.0
Ligue Une,2017/2018,17.0,AS Monaco,ES Troyes AC,3:2,3:2,88',0.0
Ligue Une,2017/2018,17.0,AS Monaco,ES Troyes AC,3:2,2:2,85',0.0
Ligue Une,2017/2018,17.0,AS Monaco,ES Troyes AC,3:2,1:2,70',0.0
Ligue Une,2017/2018,17.0,AS Monaco,ES Troyes AC,3:2,0:2,50',0.0
Ligue Une,2017/2018,17.0,AS Monaco,ES Troyes AC,3:2,0:1,25',0.0
Ligue Une,2017/2018,17.0,EA Guingamp,Dijon Football,4:0,4:0,66',0.0
Ligue Une,2017/2018,17.0,EA Guingamp,Dijon Football,4:0,3:0,59',0.0
Ligue Une,2017/2018,17.0,EA Guingamp,Dijon Football,4:0,2:0,40',0.0
Ligue Une,2017/2018,17.0,EA Guingamp,Dijon Football,4:0,1:0,37',0.0
Ligue Une,2017/2018,17.0,FC Metz,Stade Rennes,1:1,1:1,86',0.0
Ligue Une,2017/2018,17.0,FC Metz,Stade Rennes,1:1,1:0,41',0.0
Ligue Une,2017/2018,17.0,FC Toulouse,SM Caen,2:0,2:0,74',0.0
Ligue Une,2017/2018,17.0,FC Toulouse,SM Caen,2:0,1:0,61',0.0
Ligue Une,2017/2018,17.0,SCO Angers,HSC Montpellier,1:1,1:1,56',0.0
Ligue Une,2017/2018,17.0,SCO Angers,HSC Montpellier,1:1,0:1,51',0.0
Ligue Une,2017/2018,17.0,SC Amiens,Olympique Lyon,1:2,1:2,94,1.0
Ligue Une,2017/2018,17.0,SC Amiens,Olympique Lyon,1:2,1:1,79',0.0
Ligue Une,2017/2018,17.0,SC Amiens,Olympique Lyon,1:2,1:0,9',0.0
Ligue Une,2017/2018,17.0,FC Nantes,OGC Nizza,1:2,1:2,75',0.0
Ligue Une,2017/2018,17.0,FC Nantes,OGC Nizza,1:2,1:1,42',0.0
Ligue Une,2017/2018,17.0,FC Nantes,OGC Nizza,1:2,1:0,12',0.0
Ligue Une,2017/2018,17.0,Olympique Marseille,AS St. Etienne,3:0,3:0,80',0.0
Ligue Une,2017/2018,17.0,Olympique Marseille,AS St. Etienne,3:0,2:0,71',0.0
Ligue Une,2017/2018,17.0,Olympique Marseille,AS St. Etienne,3:0,1:0,51',0.0
Ligue Une,2017/2018,18.0,AS St. Etienne,AS Monaco,0:4,0:4,60',0.0
Ligue Une,2017/2018,18.0,AS St. Etienne,AS Monaco,0:4,0:3,53',0.0
Ligue Une,2017/2018,18.0,AS St. Etienne,AS Monaco,0:4,0:2,53',0.0
Ligue Une,2017/2018,18.0,AS St. Etienne,AS Monaco,0:4,0:1,32',0.0
Ligue Une,2017/2018,18.0,Stade Rennes,Paris St. Germain,1:4,1:4,89',0.0
Ligue Une,2017/2018,18.0,Stade Rennes,Paris St. Germain,1:4,1:3,76',0.0
Ligue Une,2017/2018,18.0,Stade Rennes,Paris St. Germain,1:4,1:2,75',0.0
Ligue Une,2017/2018,18.0,Stade Rennes,Paris St. Germain,1:4,0:2,63',0.0
Ligue Une,2017/2018,18.0,Stade Rennes,Paris St. Germain,1:4,0:1,53',0.0
Ligue Une,2017/2018,18.0,Dijon Football,OSC Lille,3:0,3:0,35',0.0
Ligue Une,2017/2018,18.0,Dijon Football,OSC Lille,3:0,2:0,17',0.0
Ligue Une,2017/2018,18.0,Dijon Football,OSC Lille,3:0,1:0,12',0.0
Ligue Une,2017/2018,18.0,ES Troyes AC,SC Amiens,1:0,1:0,78',0.0
Ligue Une,2017/2018,18.0,HSC Montpellier,FC Metz,1:3,1:3,94,1.0
Ligue Une,2017/2018,18.0,HSC Montpellier,FC Metz,1:3,1:2,84',0.0
Ligue Une,2017/2018,18.0,HSC Montpellier,FC Metz,1:3,1:1,28',0.0
Ligue Une,2017/2018,18.0,HSC Montpellier,FC Metz,1:3,1:0,20',0.0
Ligue Une,2017/2018,18.0,Racing Straßburg,FC Toulouse,2:1,2:1,52',0.0
Ligue Une,2017/2018,18.0,Racing Straßburg,FC Toulouse,2:1,1:1,30',0.0
Ligue Une,2017/2018,18.0,Racing Straßburg,FC Toulouse,2:1,1:0,25',0.0
Ligue Une,2017/2018,18.0,FC Nantes,SCO Angers,1:0,1:0,65',0.0
Ligue Une,2017/2018,18.0,OGC Nizza,Girondins Bordeaux,1:0,1:0,36',0.0
Ligue Une,2017/2018,18.0,Olympique Lyon,Olympique Marseille,1:0,2:0,51',0.0
Ligue Une,2017/2018,18.0,Olympique Lyon,Olympique Marseille,1:0,1:0,6',0.0
Ligue Une,2017/2018,19.0,AS Monaco,Stade Rennes,2:1,2:1,81',0.0
Ligue Une,2017/2018,19.0,AS Monaco,Stade Rennes,2:1,1:1,59',0.0
Ligue Une,2017/2018,19.0,AS Monaco,Stade Rennes,2:1,1:0,20',0.0
Ligue Une,2017/2018,19.0,EA Guingamp,AS St. Etienne,2:1,2:1,95,1.0
Ligue Une,2017/2018,19.0,EA Guingamp,AS St. Etienne,2:1,1:1,70',0.0
Ligue Une,2017/2018,19.0,EA Guingamp,AS St. Etienne,2:1,0:1,67',0.0
Ligue Une,2017/2018,19.0,FC Metz,Racing Straßburg,3:0,3:0,83',0.0
Ligue Une,2017/2018,19.0,FC Metz,Racing Straßburg,3:0,2:0,70',0.0
Ligue Une,2017/2018,19.0,FC Metz,Racing Straßburg,3:0,1:0,61',0.0
Ligue Une,2017/2018,19.0,FC Toulouse,Olympique Lyon,1:2,1:2,96,1.0
Ligue Une,2017/2018,19.0,FC Toulouse,Olympique Lyon,1:2,0:2,93,1.0
Ligue Une,2017/2018,19.0,FC Toulouse,Olympique Lyon,1:2,0:1,24',0.0
Ligue Une,2017/2018,19.0,Girondins Bordeaux,HSC Montpellier,0:2,0:2,92,1.0
Ligue Une,2017/2018,19.0,Girondins Bordeaux,HSC Montpellier,0:2,0:1,71',0.0
Ligue Une,2017/2018,19.0,OSC Lille,OGC Nizza,1:1,1:1,67',0.0
Ligue Une,2017/2018,19.0,OSC Lille,OGC Nizza,1:1,0:1,38',0.0
Ligue Une,2017/2018,19.0,Olympique Marseille,ES Troyes AC,3:1,3:1,84',0.0
Ligue Une,2017/2018,19.0,Olympique Marseille,ES Troyes AC,3:1,2:1,66',0.0
Ligue Une,2017/2018,19.0,Olympique Marseille,ES Troyes AC,3:1,1:1,31',0.0
Ligue Une,2017/2018,19.0,Olympique Marseille,ES Troyes AC,3:1,0:1,14',0.0
Ligue Une,2017/2018,19.0,Paris St. Germain,SM Caen,3:1,3:1,90',0.0
Ligue Une,2017/2018,19.0,Paris St. Germain,SM Caen,3:1,3:0,81',0.0
Ligue Une,2017/2018,19.0,Paris St. Germain,SM Caen,3:1,2:0,57',0.0
Ligue Une,2017/2018,19.0,Paris St. Germain,SM Caen,3:1,1:0,21',0.0
Ligue Une,2017/2018,19.0,SC Amiens,FC Nantes,0:1,0:1,93,1.0
Ligue Une,2017/2018,19.0,SCO Angers,Dijon Football,2:1,2:1,91,1.0
Ligue Une,2017/2018,19.0,SCO Angers,Dijon Football,2:1,1:1,55',0.0
Ligue Une,2017/2018,19.0,SCO Angers,Dijon Football,2:1,0:1,43',0.0
Ligue Une,2017/2018,2.0,OGC Nizza,ES Troyes AC,1:2,1:2,85',0.0
Ligue Une,2017/2018,2.0,OGC Nizza,ES Troyes AC,1:2,1:1,63',0.0
Ligue Une,2017/2018,2.0,OGC Nizza,ES Troyes AC,1:2,0:1,53',0.0
Ligue Une,2017/2018,2.0,Stade Rennes,Olympique Lyon,1:2,1:2,86',0.0
Ligue Une,2017/2018,2.0,Stade Rennes,Olympique Lyon,1:2,0:2,74',0.0
Ligue Une,2017/2018,2.0,Stade Rennes,Olympique Lyon,1:2,0:1,57',0.0
Ligue Une,2017/2018,2.0,FC Nantes,Olympique Marseille,0:1,0:1,87',0.0
Ligue Une,2017/2018,2.0,FC Toulouse,HSC Montpellier,1:0,1:0,43',0.0
Ligue Une,2017/2018,2.0,Girondins Bordeaux,FC Metz,2:0,2:0,64',0.0
Ligue Une,2017/2018,2.0,Girondins Bordeaux,FC Metz,2:0,1:0,44',0.0
Ligue Une,2017/2018,2.0,SC Amiens,SCO Angers,0:2,0:2,56',0.0
Ligue Une,2017/2018,2.0,SC Amiens,SCO Angers,0:2,0:1,27',0.0
Ligue Une,2017/2018,2.0,SM Caen,AS St. Etienne,0:1,0:1,67',0.0
Ligue Une,2017/2018,2.0,Racing Straßburg,OSC Lille,3:0,3:0,88',0.0
Ligue Une,2017/2018,2.0,Racing Straßburg,OSC Lille,3:0,2:0,83',0.0
Ligue Une,2017/2018,2.0,Racing Straßburg,OSC Lille,3:0,1:0,74',0.0
Ligue Une,2017/2018,2.0,Dijon Football,AS Monaco,1:4,1:4,51',0.0
Ligue Une,2017/2018,2.0,Dijon Football,AS Monaco,1:4,1:3,43',0.0
Ligue Une,2017/2018,2.0,Dijon Football,AS Monaco,1:4,0:3,37',0.0
Ligue Une,2017/2018,2.0,Dijon Football,AS Monaco,1:4,0:2,25',0.0
Ligue Une,2017/2018,2.0,Dijon Football,AS Monaco,1:4,0:1,3',0.0
Ligue Une,2017/2018,2.0,EA Guingamp,Paris St. Germain,0:3,0:3,82',0.0
Ligue Une,2017/2018,2.0,EA Guingamp,Paris St. Germain,0:3,0:2,62',0.0
Ligue Une,2017/2018,2.0,EA Guingamp,Paris St. Germain,0:3,0:1,52',0.0
Ligue Une,2017/2018,20.0,Racing Straßburg,EA Guingamp,0:1,0:2,16',0.0
Ligue Une,2017/2018,20.0,Racing Straßburg,EA Guingamp,0:1,0:1,8',0.0
Ligue Une,2017/2018,20.0,Stade Rennes,Olympique Marseille,0:3,0:3,82',0.0
Ligue Une,2017/2018,20.0,Stade Rennes,Olympique Marseille,0:3,0:2,45',0.0
Ligue Une,2017/2018,20.0,Stade Rennes,Olympique Marseille,0:3,0:1,35',0.0
Ligue Une,2017/2018,20.0,Dijon Football,FC Metz,1:1,1:1,93,1.0
Ligue Une,2017/2018,20.0,Dijon Football,FC Metz,1:1,1:0,89',0.0
Ligue Une,2017/2018,20.0,ES Troyes AC,Girondins Bordeaux,0:1,0:1,15',0.0
Ligue Une,2017/2018,20.0,OGC Nizza,SC Amiens,1:0,1:0,66',0.0
Ligue Une,2017/2018,20.0,SM Caen,OSC Lille,0:1,0:1,52',0.0
Ligue Une,2017/2018,20.0,AS St. Etienne,FC Toulouse,2:0,2:0,86',0.0
Ligue Une,2017/2018,20.0,AS St. Etienne,FC Toulouse,2:0,1:0,45',0.0
Ligue Une,2017/2018,20.0,Olympique Lyon,SCO Angers,1:1,1:1,84',0.0
Ligue Une,2017/2018,20.0,Olympique Lyon,SCO Angers,1:1,0:1,47',0.0
Ligue Une,2017/2018,20.0,FC Nantes,Paris St. Germain,0:1,0:1,91,1.0
Ligue Une,2017/2018,21.0,Girondins Bordeaux,SM Caen,0:2,0:2,94,1.0
Ligue Une,2017/2018,21.0,Girondins Bordeaux,SM Caen,0:2,0:1,89',0.0
Ligue Une,2017/2018,21.0,Olympique Marseille,Racing Straßburg,2:0,2:0,87',0.0
Ligue Une,2017/2018,21.0,Olympique Marseille,Racing Straßburg,2:0,1:0,79',0.0
Ligue Une,2017/2018,21.0,AS Monaco,OGC Nizza,2:2,2:2,93,1.0
Ligue Une,2017/2018,21.0,AS Monaco,OGC Nizza,2:2,1:2,68',0.0
Ligue Une,2017/2018,21.0,AS Monaco,OGC Nizza,2:2,1:1,47',0.0
Ligue Une,2017/2018,21.0,AS Monaco,OGC Nizza,2:2,1:0,33',0.0
Ligue Une,2017/2018,21.0,EA Guingamp,Olympique Lyon,0:2,0:2,58',0.0
Ligue Une,2017/2018,21.0,EA Guingamp,Olympique Lyon,0:2,0:1,26',0.0
Ligue Une,2017/2018,21.0,FC Metz,AS St. Etienne,3:0,3:0,85',0.0
Ligue Une,2017/2018,21.0,FC Metz,AS St. Etienne,3:0,2:0,77',0.0
Ligue Une,2017/2018,21.0,FC Metz,AS St. Etienne,3:0,1:0,16',0.0
Ligue Une,2017/2018,21.0,FC Toulouse,FC Nantes,1:1,1:1,96,1.0
Ligue Une,2017/2018,21.0,FC Toulouse,FC Nantes,1:1,0:1,19',0.0
Ligue Une,2017/2018,21.0,OSC Lille,Stade Rennes,1:2,1:2,89',0.0
Ligue Une,2017/2018,21.0,OSC Lille,Stade Rennes,1:2,1:1,85',0.0
Ligue Une,2017/2018,21.0,OSC Lille,Stade Rennes,1:2,1:0,41',0.0
Ligue Une,2017/2018,21.0,SC Amiens,HSC Montpellier,1:1,1:1,72',0.0
Ligue Une,2017/2018,21.0,SC Amiens,HSC Montpellier,1:1,0:1,33',0.0
Ligue Une,2017/2018,21.0,SCO Angers,ES Troyes AC,3:1,3:1,81',0.0
Ligue Une,2017/2018,21.0,SCO Angers,ES Troyes AC,3:1,2:1,58',0.0
Ligue Une,2017/2018,21.0,SCO Angers,ES Troyes AC,3:1,1:1,51',0.0
Ligue Une,2017/2018,21.0,SCO Angers,ES Troyes AC,3:1,1:0,33',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,8:0,83',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,7:0,77',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,6:0,73',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,5:0,57',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,4:0,42',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,3:0,21',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,2:0,15',0.0
Ligue Une,2017/2018,21.0,Paris St. Germain,Dijon Football,8:0,1:0,4',0.0
Ligue Une,2017/2018,22.0,SM Caen,Olympique Marseille,0:2,0:2,74',0.0
Ligue Une,2017/2018,22.0,SM Caen,Olympique Marseille,0:2,0:1,55',0.0
Ligue Une,2017/2018,22.0,FC Nantes,Girondins Bordeaux,0:1,0:1,26',0.0
Ligue Une,2017/2018,22.0,ES Troyes AC,OSC Lille,1:0,1:0,44',0.0
Ligue Une,2017/2018,22.0,HSC Montpellier,FC Toulouse,2:1,2:1,95,1.0
Ligue Une,2017/2018,22.0,HSC Montpellier,FC Toulouse,2:1,1:1,43',0.0
Ligue Une,2017/2018,22.0,HSC Montpellier,FC Toulouse,2:1,0:1,41',0.0
Ligue Une,2017/2018,22.0,Racing Straßburg,Dijon Football,3:2,3:2,79',0.0
Ligue Une,2017/2018,22.0,Racing Straßburg,Dijon Football,3:2,2:2,46,1.0
Ligue Une,2017/2018,22.0,Racing Straßburg,Dijon Football,3:2,2:1,34',0.0
Ligue Une,2017/2018,22.0,Racing Straßburg,Dijon Football,3:2,2:0,19',0.0
Ligue Une,2017/2018,22.0,Racing Straßburg,Dijon Football,3:2,1:0,5',0.0
Ligue Une,2017/2018,22.0,SC Amiens,EA Guingamp,3:1,3:1,84',0.0
Ligue Une,2017/2018,22.0,SC Amiens,EA Guingamp,3:1,2:1,79',0.0
Ligue Une,2017/2018,22.0,SC Amiens,EA Guingamp,3:1,1:1,29',0.0
Ligue Une,2017/2018,22.0,SC Amiens,EA Guingamp,3:1,1:0,16',0.0
Ligue Une,2017/2018,22.0,Stade Rennes,SCO Angers,1:0,1:0,84',0.0
Ligue Une,2017/2018,22.0,OGC Nizza,AS St. Etienne,1:0,1:0,22',0.0
Ligue Une,2017/2018,22.0,AS Monaco,FC Metz,3:1,3:1,81',0.0
Ligue Une,2017/2018,22.0,AS Monaco,FC Metz,3:1,2:1,72',0.0
Ligue Une,2017/2018,22.0,AS Monaco,FC Metz,3:1,2:0,67',0.0
Ligue Une,2017/2018,22.0,AS Monaco,FC Metz,3:1,1:0,50',0.0
Ligue Une,2017/2018,22.0,Olympique Lyon,Paris St. Germain,2:1,2:1,95,1.0
Ligue Une,2017/2018,22.0,Olympique Lyon,Paris St. Germain,2:1,1:1,57',0.0
Ligue Une,2017/2018,22.0,Olympique Lyon,Paris St. Germain,2:1,1:0,48,1.0
Ligue Une,2017/2018,23.0,Dijon Football,Stade Rennes,2:1,2:1,65',0.0
Ligue Une,2017/2018,23.0,Dijon Football,Stade Rennes,2:1,1:1,41',0.0
Ligue Une,2017/2018,23.0,Dijon Football,Stade Rennes,2:1,1:0,30',0.0
Ligue Une,2017/2018,23.0,Paris St. Germain,HSC Montpellier,4:0,4:0,82',0.0
Ligue Une,2017/2018,23.0,Paris St. Germain,HSC Montpellier,4:0,3:0,70',0.0
Ligue Une,2017/2018,23.0,Paris St. Germain,HSC Montpellier,4:0,2:0,40',0.0
